Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
All_BS	68.1005088696199	0.0221481682606445	0	0	0	0
All_PM	30.4137691810902	0.499541285177271	0.500013592969285	1	0.5	1
Cluster_1	67.1737262017876	0.0268685461607087	0	0	0	0
Cluster_10	65.4491522724031	0.036465298729596	2.03317114163951e-307	2.31781510146904e-305	0	0
Cluster_100	32.6427832908604	0.443501343258663	2.48653227066152e-06	9.20016940144762e-05	2.49341365170073e-05	0.000783446113535267
Cluster_101	70.0429597472572	0.0163973684609949	0	0	0	0
Cluster_102	30.6580366378253	0.461718392946585	0.000988333700683631	0.0199820181688094	0.306531956522453	1
Cluster_103	35.7705906111476	0.407763748374682	4.52612039726147e-14	2.89671705424734e-12	7.93018433521234e-18	5.94763825140925e-16
Cluster_104	32.2713917119627	0.450548181077676	3.21520503667625e-05	0.00090025741026935	0.000296931917017112	0.00682943409139358
Cluster_105	31.7975953393552	0.459969542684932	0.000608110198716392	0.0133784243717606	0.00500082661739499	0.0850140524957148
Cluster_106	32.6231468998485	0.445902850271772	6.16008269075687e-06	0.000209442811485734	2.94329783603173e-05	0.000853556372449202
Cluster_107	34.8098827990314	0.399691548010746	2.60717882076966e-16	1.92931232736955e-14	3.42569336122472e-15	2.36372841924506e-13
Cluster_108	62.8465476527577	0.0466312286980088	3.44351679481098e-294	3.71899813839586e-292	0	0
Cluster_109	33.6014954763264	0.425252250991212	7.67162186069191e-10	3.98924336755979e-08	5.1517946735078e-09	2.73045117695913e-07
Cluster_11	61.224631884834	0.0524031091420852	8.27047803105638e-287	8.76670671291976e-285	0	0
Cluster_110	33.6229424097468	0.427462345752925	2.28514808392138e-09	1.14257404196069e-07	6.27786026194024e-09	3.26448733620892e-07
Cluster_111	31.4305176339034	0.478988500086852	0.0447503301839805	0.447503301839805	0.0337900136868052	0.440251940987303
Cluster_112	38.3890935131926	0.320838132693381	8.23454113692115e-48	6.99935996638298e-46	7.03777781308564e-45	6.05248891925365e-43
Cluster_113	35.5045840888862	0.358182915908466	1.03671821448624e-30	8.39741753733854e-29	1.40993406225037e-22	1.11384790917779e-20
Cluster_114	31.1206724085637	0.474308597024088	0.0189357645354615	0.265100703496461	0.0900426672352797	1
Cluster_115	32.6467340075401	0.447146608292957	9.71553544275896e-06	0.000310897134168287	2.71873343932142e-05	0.000815620031796426
Cluster_116	34.9267481803639	0.413507802368115	1.37600725766075e-12	8.39364427173058e-11	1.62398231164056e-14	1.10430797191558e-12
Cluster_117	64.1602522294685	0.0414656275876491	7.10655886235634e-301	7.88828033721554e-299	0	0
Cluster_118	33.4249942822908	0.431468511419807	1.52667062234447e-08	6.87001780055011e-07	4.03843937975004e-08	1.89806650848252e-06
Cluster_119	66.5817574897715	0.039308656049892	1.09072238992551e-303	1.23251630061583e-301	0	0
Cluster_12	30.4286610166011	0.499231821317085	0.475249516625324	1	0.488971209182075	1
Cluster_120	42.3876183322393	0.253104335698301	7.08710157770251e-89	6.44926243570928e-87	2.55546302920562e-85	2.32547135657711e-83
Cluster_121	74.5490152639957	0.0147556078730304	0	0	0	0
Cluster_122	34.9129773736675	0.4008923015173	5.76549260751795e-16	4.2088096034881e-14	1.60165330734319e-15	1.12115731514023e-13
Cluster_123	40.1778745409512	0.271204177003209	1.24136584301606e-76	1.09240194185413e-74	3.59053414594095e-68	3.15967004842804e-66
Cluster_124	36.6432130277436	0.377246564276571	1.69901573110427e-23	1.34222242757237e-21	9.65767323062238e-25	7.7261385844979e-23
Cluster_125	33.8381689839932	0.414134319120482	1.97152858871703e-12	1.18291715323022e-10	2.5951549857361e-10	1.42733524215486e-08
Cluster_126	31.7723511959603	0.474467966695955	0.0195390723159734	0.265100703496461	0.00779910470625947	0.124785675300152
