Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
All_BS	79.1652435773363	0.0067331578299416	0	0	0	0
All_PM	33.8559623433613	0.499541285177271	0.500013592969285	1	0.5	1
Cluster_1	31.8915234802441	0.52676735906746	0.984736928375614	1	0.999998742682402	1
Cluster_10	31.6949385005535	0.532035833722623	0.995186764872638	1	0.999999848143904	1
Cluster_100	32.1859937009881	0.537163489673014	0.998664898407618	1	0.999811090350385	1
Cluster_101	51.6548616071193	0.119211044233938	2.97997039291923e-208	3.84416180686581e-206	3.92993139881299e-249	5.06961150446876e-247
Cluster_102	29.4807813537653	0.618684028123266	1	1	1	1
Cluster_103	32.4011489206588	0.524091803676802	0.97423091749649	1	0.999294345104162	1
Cluster_104	30.1526030503496	0.590833123932265	0.999999999999894	1	1	1
Cluster_105	27.6067718862303	0.660831825364569	1	1	1	1
Cluster_106	32.5122710886233	0.520436419933183	0.950688137793645	1	0.998429902418404	1
Cluster_107	32.3700817791	0.521173399262346	0.956470654345367	1	0.999544680146747	1
Cluster_108	27.6018488951565	0.664732587809316	1	1	1	1
Cluster_109	29.3864810080844	0.618578624901132	1	1	1	1
Cluster_11	31.7806828639751	0.529829955089795	0.992038992391072	1	0.999999573359472	1
Cluster_110	33.0784956773984	0.516587094260837	0.909955443118453	1	0.946405368334654	1
Cluster_111	34.1165203277662	0.485089238583988	0.11410002918275	1	0.292021185250406	1
Cluster_112	27.4474744875045	0.667983223179939	1	1	1	1
Cluster_113	29.0785339257039	0.617014441084658	1	1	1	1
Cluster_114	32.9231100401985	0.508826044208641	0.762161867562678	1	0.980679974693741	1
Cluster_115	28.2029906321536	0.648200303223989	1	1	1	1
Cluster_116	33.3315470530572	0.509490506120976	0.778450980339377	1	0.865311584545663	1
Cluster_117	29.4530896377684	0.621483537703154	1	1	1	1
Cluster_118	31.6367452725812	0.553472319427416	0.999992246068935	1	0.99999861519687	1
Cluster_119	28.4326093603292	0.635064532068719	1	1	1	1
Cluster_12	28.2921050389295	0.640461177041998	1	1	1	1
Cluster_120	28.3392403355353	0.64645904199433	1	1	1	1
Cluster_121	30.9244328011885	0.555055054210985	0.99999569159802	1	0.99999999999657	1
Cluster_122	31.9638861356186	0.549547103435133	0.999968877366074	1	0.999942984320921	1
Cluster_123	29.2266871637067	0.614041226994693	1	1	1	1
Cluster_124	30.0279463120618	0.593016235469112	0.999999999999972	1	1	1
Cluster_125	29.1220324039749	0.616575120454802	1	1	1	1
Cluster_126	34.5493527861171	0.465760817321881	0.00282848988548253	0.328104826715974	0.0677798461062375	1
Cluster_127	28.885872337585	0.628563261327473	1	1	1	1
Cluster_128	34.9200368538554	0.48228382642366	0.0761109993834837	1	0.019928703272869	1
Cluster_129	28.7849019522629	0.626461942691003	1	1	1	1
Cluster_13	32.0025231351692	0.534968572975288	0.997643145582336	1	0.999979722312148	1
Cluster_130	30.2571491717642	0.594862056695128	0.999999999999991	1	0.999999999999994	1
Cluster_131	29.1939764962474	0.624039355033468	1	1	1	1
Cluster_132	27.5963787804133	0.664472874269977	1	1	1	1
Cluster_133	28.6897543352516	0.631516237998789	1	1	1	1
Cluster_134	33.0240342668437	0.515541494297264	0.895438548375301	1	0.960044752179712	1
Cluster_14	30.1357825283163	0.578938581120849	0.999999999911106	1	1	1
Cluster_15	29.1442802731118	0.61693602108739	1	1	1	1
Cluster_16	28.831823166827	0.631540691546324	1	1	1	1
Cluster_17	28.6014849315222	0.641946940861203	1	1	1	1
Cluster_18	31.1401978485501	0.562081654611349	0.999999737725957	1	0.999999998847653	1
Cluster_19	50.3077971557425	0.130831538667804	7.03078846301127e-196	8.99940923265443e-194	2.46177811879083e-224	3.15107599205226e-222
Cluster_2	30.3558014381362	0.595008777980339	0.999999999999992	1	0.999999999999959	1
Cluster_20	64.6003572433077	0.0372005916072052	1.88291464424697e-306	2.52310562329094e-304	0	0
Cluster_21	36.9074742038756	0.378521521651508	4.74511722539225e-23	5.83649418723247e-21	6.09985442452219e-13	7.50282094216229e-11
Cluster_22	29.2635687959254	0.61394678570766	1	1	1	1
Cluster_23	29.4552802092872	0.606571933061365	1	1	1	1
Cluster_24	54.8595511613706	0.0849254841380799	5.48514238406478e-247	7.24038794696551e-245	0	0
Cluster_25	30.0170719415305	0.58910788399237	0.999999999999702	1	1	1
Cluster_26	45.2265019601087	0.190274739822686	1.42900111339855e-138	1.81483141401616e-136	1.52980593928029e-135	1.94285354288597e-133
Cluster_27	31.7254897218904	0.542588804322713	0.999711071942689	1	0.999998974349038	1
Cluster_28	31.6757467854711	0.556409274808967	0.999997426407109	1	0.999998113763999	1
Cluster_29	27.0232154152081	0.682393951710146	1	1	1	1
Cluster_3	33.9025761638128	0.492549257033768	0.273544001780878	1	0.461476756920377	1
Cluster_30	39.9136307850278	0.315774561902048	1.96843095707655e-50	2.44085438677492e-48	8.39023961021414e-40	1.04038971166655e-37
Cluster_31	30.3082826623913	0.574021731614727	0.999999998898216	1	1	1
Cluster_32	29.7856083272023	0.607744016891499	1	1	1	1
Cluster_33	31.9558781308651	0.540522057943102	0.999471273161843	1	0.999973050412761	1
Cluster_34	30.9173459796079	0.56988149304929	0.999999991857763	1	0.999999999905561	1
Cluster_35	45.2454062757127	0.193859292601031	1.95378531380708e-135	2.46176949539692e-133	1.18754841290867e-132	1.49631100026492e-130
Cluster_36	51.4473990080951	0.111061267098511	3.70309718304726e-217	4.81402633796144e-215	3.16202157743345e-264	4.11062805066348e-262
Cluster_37	31.4280623789611	0.547845473816996	0.999944822148488	1	0.9999999820321	1
Cluster_38	32.7976398742673	0.519778703827064	0.945024076000791	1	0.987698267678456	1
Cluster_39	34.2137386699697	0.485353168252212	0.118270075362141	1	0.231002260231404	1
Cluster_4	29.5159534013998	0.606781053054079	1	1	1	1
Cluster_40	30.0369945770198	0.591037184570317	0.999999999999906	1	1	1
Cluster_41	29.5058347005752	0.607647045927135	1	1	1	1
Cluster_42	33.9274556091514	0.494287988586096	0.322178943643321	1	0.441722077277657	1
Cluster_43	33.7620276620241	0.49598455884957	0.372777267380462	1	0.577538514380843	1
Cluster_44	29.807622951534	0.597551946923997	0.999999999999998	1	1	1
Cluster_45	29.5506691573817	0.600843900357696	1	1	1	1
Cluster_46	30.6733755537863	0.573882599361509	0.999999998819525	1	0.999999999999032	1
Cluster_47	30.6911870467178	0.574974576742821	0.999999999315345	1	0.9999999999975	1
Cluster_48	31.6553414609726	0.551982339479325	0.999986709318934	1	0.999999290031331	1
Cluster_49	28.2844709503444	0.64147220474871	1	1	1	1
Cluster_5	30.9760650824126	0.561419722376345	0.999999654035099	1	0.999999999969893	1
Cluster_50	34.6774674112157	0.475152666026939	0.0223200876917563	1	0.0487645236465864	1
Cluster_51	27.2877319522919	0.673607539113028	1	1	1	1
Cluster_52	30.3701438300424	0.583007988721012	0.999999999990152	1	0.999999999999999	1
Cluster_53	30.1050955550587	0.592555834194829	0.999999999999963	1	1	1
Cluster_54	29.3925329025725	0.606083705336439	1	1	1	1
Cluster_55	35.6501475083696	0.452151996505672	5.51316362611149e-05	0.00661579635133379	0.000147712295002952	0.0175777631053513
Cluster_56	68.2269076154809	0.0244468017289501	0	0	0	0
Cluster_57	35.594974143135	0.462816272908336	0.00132794362642799	0.155369404292075	0.000426560580715023	0.0503341485243727
Cluster_58	30.6423048859227	0.560598420469474	0.999999514044214	1	0.999999999999992	1
Cluster_59	33.8733452867423	0.488344933309273	0.173121797980908	1	0.485321056274985	1
Cluster_6	28.8550215996338	0.635386644315562	1	1	1	1
Cluster_60	30.2822029652396	0.578314594045814	0.999999999876597	1	1	1
Cluster_61	35.7733325645081	0.407295758068406	3.39512402876949e-14	4.14205131509878e-12	2.56184748546512e-06	0.000312545393226745
Cluster_62	30.6232315443902	0.572981191005817	0.99999999815979	1	0.999999999999885	1
Cluster_63	32.1072563040701	0.54003551666973	0.999392760053757	1	0.999908727330068	1
Cluster_64	28.7038865806332	0.63057351158002	1	1	1	1
Cluster_65	35.7858744635395	0.452960650025887	7.1920083504451e-05	0.00855848993702967	7.26813552991192e-05	0.00872176263589431
Cluster_66	30.1320874191993	0.59480387411651	0.999999999999991	1	0.999999999999999	1
Cluster_67	57.3973948951664	0.0645295390421967	1.30640342666102e-271	1.73751655745916e-269	0	0
Cluster_68	34.0225979853276	0.490695846775758	0.226051942774364	1	0.365532948731598	1
Cluster_69	30.4239882261509	0.587729209846853	0.999999999999329	1	0.999999999999959	1
Cluster_7	33.0709484325272	0.510864120911831	0.810022835184367	1	0.953192392853935	1
Cluster_70	29.8535380898498	0.600192930057795	1	1	1	1
Cluster_71	31.2326566603157	0.567076924114739	0.999999970333563	1	0.999999986104768	1
Cluster_72	31.5108143075455	0.549079956354634	0.999963513898419	1	0.999999890887598	1
Cluster_73	44.8674625207915	0.196324884773198	2.67121534022498e-133	3.33901917528122e-131	1.17742098137372e-127	1.47177622671715e-125
Cluster_74	33.488932105396	0.510117022873342	0.793208316910545	1	0.775790590694906	1
Cluster_75	33.2999238173891	0.501763185099863	0.556654000248693	1	0.883339696587603	1
Cluster_76	32.1151109602507	0.533551953669803	0.996650925725637	1	0.999927676528642	1
