Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Cluster_48	30.4558180065081	0.535721573594216	0.998054262498644	1	0.989591779875923	1
Cluster_49	33.7484082793354	0.427874683157914	2.79162986672751e-09	2.70788097072568e-07	0.00013090063851169	0.0117810574660521
Cluster_5	27.1100868393657	0.590876128446896	0.999999999999896	1	1	1
Cluster_50	32.844334299744	0.481483605161216	0.0672751791449974	1	0.0427199715255723	1
Cluster_51	45.4596761196798	0.204756299318168	3.98458686272639e-126	5.10027118428978e-124	3.08592827484562e-122	3.98084747455085e-120
Cluster_52	28.039166055922	0.575420643178894	0.999999999453138	1	0.999999999999717	1
Cluster_53	31.3746562598917	0.48407399474839	0.0990375580852529	1	0.803339621323109	1
Cluster_54	31.7736921071071	0.493575462804468	0.30181171572257	1	0.530521531735239	1
Cluster_55	30.7601777814844	0.505970881727466	0.685286991003476	1	0.976640766871374	1
Cluster_56	36.0794266645753	0.361606412563389	2.4354834290708e-29	2.60596726910576e-27	4.01127364301398e-17	4.29206279802496e-15
Cluster_57	35.6743785035957	0.451936130706741	5.13197063599412e-05	0.00472141298511459	9.79748443149565e-09	9.99343412012556e-07
Cluster_58	41.8215222581165	0.258260661325112	2.70899473105562e-85	3.19661378264563e-83	3.53623337560475e-73	4.17275538321361e-71
Cluster_59	35.7778757189678	0.423556523953515	3.25097532268707e-10	3.2184655694602e-08	1.12045668339737e-10	1.16527495073326e-08
Cluster_6	34.7928119141082	0.410238616030397	2.02264081645592e-13	2.04286722462048e-11	1.54255929968397e-08	1.54255929968397e-06
Cluster_60	41.1863406495415	0.273819863363695	6.11811308929121e-75	7.15819231447072e-73	1.58751034284263e-63	1.85738710112588e-61
Cluster_61	38.8842252368978	0.290557895038628	1.44703496871685e-64	1.64961986433721e-62	5.55857246609752e-46	6.2811868866902e-44
Cluster_62	50.4395570135071	0.137778032619346	1.14946758482965e-188	1.54028656367173e-186	4.08270748130909e-216	5.47082802495418e-214
Cluster_63	31.887427767325	0.4902455642108	0.215260155974726	1	0.450048727993152	1
Cluster_64	29.2217300477213	0.549394479569483	0.999967213032314	1	0.999999306690452	1
Cluster_65	30.645931399134	0.51639315233211	0.907382471554962	1	0.98312743793754	1
Cluster_66	28.7576364642153	0.556846908987269	0.999997826527679	1	0.999999996419983	1
