Phylum	Group	Sum
Armatimonadota	arabidopsis_thaliana_Germany_rhizoplane	0.00045663156820591
Bacteroidota	arabidopsis_thaliana_Germany_rhizoplane	0.246991181184686
Bdellovibrionota	arabidopsis_thaliana_Germany_rhizoplane	0.00812330161873734
Chloroflexi	arabidopsis_thaliana_Germany_rhizoplane	0.0624268989107635
Deinococcota	arabidopsis_thaliana_Germany_rhizoplane	0.00042663973159112
Desulfobacterota	arabidopsis_thaliana_Germany_rhizoplane	0.000730633014538331
Fibrobacterota	arabidopsis_thaliana_Germany_rhizoplane	0.00213314609688771
Firmicutes	arabidopsis_thaliana_Germany_rhizoplane	0.0077513028145727
Gemmatimonadota	arabidopsis_thaliana_Germany_rhizoplane	0.00441550576898878
Myxococcota	arabidopsis_thaliana_Germany_rhizoplane	0.0349574933706634
Nitrospirota	arabidopsis_thaliana_Germany_rhizoplane	0.000799818984534897
Others	arabidopsis_thaliana_Germany_rhizoplane	0.00166196929897824
Patescibacteria	arabidopsis_thaliana_Germany_rhizoplane	0.00444563108930363
Planctomycetota	arabidopsis_thaliana_Germany_rhizoplane	0.00165181991180686
Proteobacteria	arabidopsis_thaliana_Germany_rhizoplane	0.505063816992725
RCP2-54	arabidopsis_thaliana_Germany_rhizoplane	0.000197812761895918
Spirochaetota	arabidopsis_thaliana_Germany_rhizoplane	0.000322307590214887
Unassigned	arabidopsis_thaliana_Germany_rhizoplane	0.000505430576814945
Verrucomicrobiota	arabidopsis_thaliana_Germany_rhizoplane	0.00491953747371772
Acidobacteriota	arabidopsis_thaliana_Germany_rhizosphere	0.0298090700618876
Actinobacteriota	arabidopsis_thaliana_Germany_rhizosphere	0.238761227308262
Armatimonadota	arabidopsis_thaliana_Germany_rhizosphere	0.00131833243979365
Bacteroidota	arabidopsis_thaliana_Germany_rhizosphere	0.156861818164227
Bdellovibrionota	arabidopsis_thaliana_Germany_rhizosphere	0.0173827194508667
Chloroflexi	arabidopsis_thaliana_Germany_rhizosphere	0.0735920347711856
Deinococcota	arabidopsis_thaliana_Germany_rhizosphere	0.00116179211338041
Desulfobacterota	arabidopsis_thaliana_Germany_rhizosphere	0.0026064413512329
Fibrobacterota	arabidopsis_thaliana_Germany_rhizosphere	0.0030432700696845
