Sample_ID	ASV_num	Shannon	Simpson	Inv_simpson
bourceret_2016_00001	304.898898898899	4.62213518456752	0.971803265265265	35.6128620353326
bourceret_2016_00002	319.424424424424	4.95661932663349	0.986537165165165	74.4461145693933
bourceret_2016_00003	275.071071071071	4.56389576169817	0.97950806006006	48.8678124862125
bourceret_2016_00004	235.868868868869	4.30010070964426	0.968392760760761	31.7230777890496
bourceret_2016_00005	311.411411411411	4.83178042017585	0.984216703203203	63.4687991201951
bourceret_2016_00010	209.275275275275	3.42454042701899	0.851656035535535	6.76040299737013
bourceret_2016_00019	193.328328328328	3.72543969407204	0.930680233233233	14.467780425366
bourceret_2016_00020	218.202202202202	3.73625659290339	0.920638026526526	12.6389542452207
bourceret_2016_00021	197.591591591592	3.30124630356064	0.85350195045045	6.84320732608951
bourceret_2016_00022	239.963963963964	3.73279182997493	0.890973042542543	9.20178717085823
bourceret_2016_00023	238.988988988989	4.12091307959116	0.95143553953954	20.6623979142156
bourceret_2016_00024	249.08008008008	4.23864899750315	0.962731284784785	26.9041788356988
bourceret_2016_00025	205.047047047047	3.55743968010398	0.91805285035035	12.2279125327541
bourceret_2016_00026	194.044044044044	3.38206534725199	0.897743877377377	9.79675882326396
bourceret_2016_00027	158.022022022022	2.6081768674879	0.69582163963964	3.29288129090666
bourceret_2016_00028	262.746746746747	4.0298841903009	0.919031866366366	12.4016083199818
bourceret_2016_00011	214.917917917918	3.64690016972661	0.891281997497497	9.22880477358366
bourceret_2016_00029	240.728728728729	3.68694182213885	0.874805177177177	8.01292827062581
bourceret_2016_00030	199.852852852853	3.21632459767233	0.818482392392392	5.52229871603006
bourceret_2016_00031	239.195195195195	4.39569543897563	0.975410327827828	40.7583215684274
bourceret_2016_00032	246.269269269269	4.46134154593127	0.977951984484485	45.4272609043698
bourceret_2016_00033	230.994994994995	4.22507866090748	0.969464835835836	32.8022652031244
bourceret_2016_00012	192.158158158158	3.64474039256833	0.909866223723724	11.1303690825398
bourceret_2016_00013	204.446446446446	3.30152710613568	0.842862808308308	6.38013602934056
bourceret_2016_00014	237.921921921922	3.53446540044214	0.854725234234234	6.90314784371987
bourceret_2016_00015	223.787787787788	3.31273213062999	0.823127311811812	5.66821793710826
bourceret_2016_00016	204.914914914915	3.60497990729406	0.92226565015015	12.8908015059342
bourceret_2016_00017	241.816816816817	4.03494677609805	0.935382532532533	15.5318127136501
bourceret_2016_00018	307.824824824825	4.54155933990964	0.968040936436436	31.4179851570312
bourceret_2016_00071	63.2972972972973	1.27278240651313	0.420390039039039	1.72638405655572
bourceret_2016_00080	107.761761761762	3.0746750150825	0.885626316316316	8.76155608257057
bourceret_2016_00081	92.5945945945946	2.4547490035761	0.821694182682683	5.61503253180168
bourceret_2016_00082	64.5995995995996	1.13826051040928	0.346737122122122	1.53149579862103
bourceret_2016_00083	79.7767767767768	3.10120780110251	0.917579832332332	12.1474374291162
bourceret_2016_00084	61.4904904904905	2.0983637948718	0.75895726976977	4.15296432210036
bourceret_2016_00085	101.182182182182	3.02468823972899	0.903423875375375	10.3674048154983
bourceret_2016_00086	89.7017017017017	2.25891630082293	0.691492770770771	3.24588503237143
bourceret_2016_00087	79.9119119119119	2.49710696268208	0.833800856856857	6.02462256108551
bourceret_2016_00088	46.973973973974	0.960586426833933	0.314972586086086	1.46037802826013
bourceret_2016_00089	87.8658658658659	2.17466748785199	0.698887080580581	3.32583186461676
bourceret_2016_00072	59.6336336336336	1.58689416061334	0.529692707707708	2.12807789196422
bourceret_2016_00090	87.2942942942943	2.60022764619816	0.838421546546547	6.19704846586084
bourceret_2016_00091	72.7417417417417	1.84729526988833	0.662036893393393	2.96171451000969
bourceret_2016_00092	79.2922922922923	2.46961214843142	0.806122741741742	5.16617332886844
bourceret_2016_00093	123.564564564565	3.10408358887615	0.909496755255255	11.0605635970896
bourceret_2016_00094	49.3723723723724	1.99791008885946	0.750478972472472	4.01181591923863
bourceret_2016_00073	87.047047047047	2.73602918084512	0.866880871871872	7.52198042729136
bourceret_2016_00074	71.5905905905906	2.40752649236929	0.84344672022022	6.39404822193992
bourceret_2016_00095	93.6316316316316	3.17040086955287	0.921093915915916	12.6968021639552
bourceret_2016_00075	78.053053053053	2.34886226619511	0.818027866866867	5.50023610830466
bourceret_2016_00096	89.3753753753754	2.95757020717685	0.89445064964965	9.487552805946
bourceret_2016_00097	81.1651651651652	2.3121194328152	0.736984115615616	3.80755369035351
bourceret_2016_00098	82.2882882882883	3.2183739365159	0.925805923423423	13.4999267816792
bourceret_2016_00099	68.4694694694695	2.31416065772509	0.760926354354354	4.1887463502724
bourceret_2016_00100	72.9179179179179	3.06656665219557	0.931059100600601	14.5152589909089
bourceret_2016_00101	52.1911911911912	2.41821754053154	0.825983556056056	5.75474695895666
bourceret_2016_00102	64.1951951951952	2.02477110432248	0.679540777277277	3.1244328880531
bourceret_2016_00103	61.1431431431431	2.65488486782831	0.886990262262262	8.85751474519756
bourceret_2016_00104	90.2642642642643	2.86300535615375	0.8894029004004	9.05203300154879
bourceret_2016_00105	69.5955955955956	2.58801193251594	0.825049913413413	5.72614012744997
bourceret_2016_00076	76.4124124124124	1.67720961530864	0.568935246746747	2.32177326515889
