node1	node2	edge	p
ASV_17	ASV_18	-0.298837529866097	1.03632280977853e-05
ASV_1	ASV_19	-0.201631164429491	0.0110598863775497
ASV_2	ASV_19	0.501870674551841	0
ASV_3	ASV_19	0.733869415197251	0
ASV_4	ASV_19	-0.247164454063168	0.000644695620347128
ASV_7	ASV_19	-0.185373068868468	0.0255293807213683
ASV_13	ASV_19	-0.562028048408655	0
ASV_16	ASV_19	0.611987350545601	0
ASV_17	ASV_19	0.609027650694449	0
ASV_18	ASV_19	-0.284559809398811	3.61011430622715e-05
ASV_2	ASV_20	0.182543268491873	0.0292356258970681
ASV_4	ASV_20	0.238099932882146	0.00119921350169546
ASV_5	ASV_20	0.386605894018669	7.80274055481264e-10
ASV_6	ASV_20	0.409162097650728	4.10679211793464e-11
ASV_7	ASV_20	0.211070720167782	0.00649185285795946
ASV_9	ASV_20	-0.374880546165008	3.41588556312368e-09
ASV_14	ASV_20	0.261047296298222	0.000236068004379621
ASV_15	ASV_20	-0.260104181957824	0.000253695794991666
ASV_1	ASV_21	-0.341917193278796	1.4907540751004e-07
ASV_2	ASV_21	0.397824050811241	1.76080039276609e-10
ASV_3	ASV_21	0.42535601252682	3.9742692665578e-12
ASV_4	ASV_21	-0.503733020974628	0
ASV_5	ASV_21	-0.192881917865012	0.0175950777233507
ASV_6	ASV_21	-0.18491499585434	0.0260792419468131
ASV_7	ASV_21	-0.207900014809024	0.00777131541039149
ASV_9	ASV_21	0.300909774331778	8.57030900353751e-06
ASV_13	ASV_21	-0.356048177696521	3.21798109907571e-08
ASV_14	ASV_21	-0.27750687173022	6.38535558622963e-05
ASV_15	ASV_21	0.251405483897508	0.00047836562940311
ASV_16	ASV_21	0.207923349379258	0.00775996981730256
ASV_19	ASV_21	0.243766291075173	0.000813688671505238
ASV_4	ASV_22	0.242004967042566	0.000918926144425831
ASV_6	ASV_22	0.294163095348252	1.57936224128466e-05
ASV_7	ASV_22	0.177821188906502	0.0366258134104361
ASV_14	ASV_22	0.197254757689397	0.0140087861216958
ASV_20	ASV_22	0.270914237146332	0.000108790775104413
ASV_21	ASV_22	-0.175486545222161	0.0407906937635089
ASV_1	ASV_23	0.348880199299441	7.01162254757701e-08
ASV_4	ASV_23	0.283684798184555	3.88548110510808e-05
ASV_21	ASV_23	-0.178823182463007	0.0349337230312531
ASV_1	ASV_24	0.412643141931026	2.53719389931944e-11
ASV_4	ASV_24	0.245007533596896	0.000748326293807675
ASV_9	ASV_24	-0.204827308782728	0.00924247565303814
ASV_13	ASV_24	0.259305254532509	0.000269491487449291
ASV_15	ASV_24	-0.221809491230031	0.00343176930392983
ASV_23	ASV_24	0.26742049637122	0.000144017832499728
ASV_20	ASV_25	0.179656200825078	0.0336036590747905
ASV_2	ASV_26	-0.255664049088523	0.000352898397141973
ASV_3	ASV_26	-0.297792919621714	1.13805016298904e-05
ASV_4	ASV_26	0.331482122429386	4.52530687429207e-07
ASV_6	ASV_26	0.309706711159489	3.80759379514986e-06
ASV_7	ASV_26	0.258988494274839	0.000275837482218418
ASV_8	ASV_26	-0.176246535103542	0.0393664589179599
ASV_13	ASV_26	0.381753342870467	1.44689254660331e-09
ASV_14	ASV_26	0.240704210546868	0.00100581539810774
ASV_17	ASV_26	-0.17612097653844	0.0396071193205938
ASV_18	ASV_26	0.180216735975653	0.0327241322827126
ASV_19	ASV_26	-0.214949615428452	0.00517224844755778
ASV_21	ASV_26	-0.21053598600509	0.00668609348487669
ASV_1	ASV_28	0.184880594478085	0.0261269473863116
ASV_2	ASV_28	-0.401690164503542	1.05498299267786e-10
ASV_3	ASV_28	-0.496262196704547	0
ASV_4	ASV_28	0.462846529905403	0
ASV_6	ASV_28	0.562395618291885	0
ASV_7	ASV_28	0.466155664274942	0
ASV_9	ASV_28	-0.288960693485984	2.49176802081651e-05
ASV_13	ASV_28	0.60206739451076	0
ASV_14	ASV_28	0.496075382454044	0
ASV_15	ASV_28	-0.247105939212239	0.000647516139217458
ASV_16	ASV_28	-0.199592042371016	0.0123471177178002
ASV_17	ASV_28	-0.243281572864493	0.000841936592067498
ASV_18	ASV_28	0.273464287527071	8.8516630441855e-05
ASV_19	ASV_28	-0.188272371972836	0.0221597522049271
ASV_20	ASV_28	0.379936598461506	1.82499147464505e-09
ASV_21	ASV_28	-0.349739627337334	6.35431834852778e-08
ASV_22	ASV_28	0.202668807808905	0.0104411980104328
ASV_26	ASV_28	0.26883385510582	0.000128512842641766
ASV_1	ASV_29	0.38783866800312	6.63854123902439e-10
ASV_2	ASV_29	-0.346677969683849	8.88410964227117e-08
ASV_3	ASV_29	-0.32114224742712	1.28111013475646e-06
ASV_4	ASV_29	0.571244703160808	0
ASV_6	ASV_29	0.205853045847197	0.00871989514618878
ASV_7	ASV_29	0.327081711561806	7.0585306984993e-07
ASV_9	ASV_29	-0.298796990004038	1.04034472935818e-05
ASV_10	ASV_29	-0.289632659363711	2.34845951642466e-05
ASV_13	ASV_29	0.329963147115177	5.25606599153248e-07
ASV_14	ASV_29	0.356046736852374	3.21814497257167e-08
ASV_19	ASV_29	-0.249620549800192	0.000543341930284821
ASV_21	ASV_29	-0.454425010913681	0
ASV_22	ASV_29	0.179414739721306	0.0339928976412382
ASV_23	ASV_29	0.230312029886934	0.00200865557949261
ASV_26	ASV_29	0.274751925041713	7.9669426550659e-05
ASV_28	ASV_29	0.299259482233038	9.95798791848657e-06
ASV_6	ASV_31	-0.269018118000232	0.000126607895947625
ASV_7	ASV_31	-0.239947377853963	0.0010587237808083
ASV_8	ASV_31	0.198882987958527	0.0128275350703897
ASV_13	ASV_31	-0.236372127024236	0.00134566363080124
ASV_19	ASV_31	-0.174022619870525	0.0435779186357278
ASV_20	ASV_31	-0.275442871159285	7.53478871684174e-05
ASV_28	ASV_31	-0.253132977153839	0.000422669444057438
ASV_2	ASV_32	0.535531816172981	0
ASV_3	ASV_32	0.21402936723446	0.00545346091247341
ASV_5	ASV_32	0.313000412314362	2.80427109038951e-06
ASV_7	ASV_32	-0.190446528741012	0.0198727941966242
ASV_8	ASV_32	0.275878741168362	7.28657390976869e-05
ASV_10	ASV_32	0.315318733996545	2.26430536105913e-06
ASV_13	ASV_32	-0.367067111628445	8.81373925720294e-09
ASV_17	ASV_32	0.176558673966582	0.0388401738802739
ASV_19	ASV_32	0.277096665275316	6.59091960639065e-05
ASV_20	ASV_32	0.429625129580034	2.07398492319493e-12
ASV_21	ASV_32	0.206875729521593	0.00823686299218924
ASV_29	ASV_32	-0.240288555877325	0.00103345680958604
ASV_3	ASV_34	-0.296553909867416	1.27564891097086e-05
ASV_4	ASV_34	0.254724738856811	0.00037811990409731
ASV_5	ASV_34	0.219102080833295	0.00404906290078275
ASV_6	ASV_34	0.346912169862472	8.65386212303146e-08
ASV_9	ASV_34	-0.219089617920625	0.00405260751777101
ASV_10	ASV_34	0.175650519840247	0.0404836411009086
ASV_12	ASV_34	0.249380699627933	0.000552893102366418
ASV_13	ASV_34	0.229243274798648	0.00215104003353192
ASV_14	ASV_34	0.185353952615916	0.025551445353099
ASV_16	ASV_34	-0.321618721323632	1.22192028589262e-06
ASV_19	ASV_34	-0.234316624618504	0.00154541626724853
ASV_20	ASV_34	0.294033186470007	1.59014013122209e-05
ASV_22	ASV_34	0.208896726130544	0.00734842617407096
ASV_28	ASV_34	0.222766325060933	0.00323194114739305
ASV_32	ASV_34	0.182408778986625	0.0294236222896134
ASV_2	ASV_35	0.532251546767782	0
ASV_3	ASV_35	0.371323552428195	5.27066283878234e-09
ASV_5	ASV_35	0.252173051774007	0.000453233603921046
ASV_7	ASV_35	-0.208035499526397	0.00771106162811004
ASV_8	ASV_35	0.174938595844106	0.0418318139177635
ASV_9	ASV_35	-0.291446110235679	2.00232609438505e-05
ASV_10	ASV_35	0.19024988416517	0.0200800414066906
ASV_13	ASV_35	-0.314216409775022	2.48804942642554e-06
ASV_15	ASV_35	-0.304766460973843	6.03134539564894e-06
ASV_17	ASV_35	0.333924434154069	3.50242264187572e-07
ASV_18	ASV_35	-0.235267256516959	0.00145011697466875
ASV_19	ASV_35	0.376565892665555	2.76191702533806e-09
ASV_20	ASV_35	0.377078470822721	2.60409950806866e-09
ASV_21	ASV_35	0.278467544438355	5.89260902297254e-05
ASV_32	ASV_35	0.459357813304497	0
ASV_3	ASV_36	0.275503212199463	7.50466741868321e-05
ASV_4	ASV_36	-0.190711547794602	0.0196272445172831
ASV_5	ASV_36	-0.285936199276251	3.2285854217521e-05
ASV_6	ASV_36	-0.177654832840509	0.0368864673644424
ASV_9	ASV_36	0.32574150136467	8.07236708738762e-07
ASV_13	ASV_36	-0.289775223915123	2.31860640778912e-05
ASV_14	ASV_36	-0.177609744503536	0.0369633731594215
ASV_15	ASV_36	0.210116349036686	0.00685931816683061
ASV_20	ASV_36	-0.359306726664191	2.22155350206007e-08
ASV_21	ASV_36	0.21093077756229	0.00653868169407683
ASV_28	ASV_36	-0.293971339074621	1.5991399061218e-05
ASV_34	ASV_36	-0.173364896576393	0.0448288465397195
ASV_6	ASV_37	0.182256986903352	0.0296427543100449
ASV_12	ASV_37	0.217249062742707	0.00452108569537779
ASV_21	ASV_37	-0.193765179732298	0.0168128324549436
ASV_1	ASV_38	-0.376129280133045	2.9182491206292e-09
ASV_2	ASV_38	0.365537024530361	1.05851469213378e-08
ASV_3	ASV_38	0.584649764433549	0
ASV_4	ASV_38	-0.539960931138713	0
ASV_6	ASV_38	-0.234163995306538	0.00156158398085722
ASV_9	ASV_38	0.340678100483754	1.70610005609593e-07
ASV_13	ASV_38	-0.501417948228531	0
ASV_14	ASV_38	-0.240977861916089	0.000987859922457946
ASV_15	ASV_38	0.322049198917718	1.17055704291041e-06
ASV_16	ASV_38	0.508016273932377	0
ASV_17	ASV_38	0.297698236001418	1.14827761853723e-05
ASV_19	ASV_38	0.562588748916205	0
ASV_21	ASV_38	0.412030116363348	2.77111900037535e-11
ASV_22	ASV_38	-0.177597781206457	0.0369743902708321
ASV_23	ASV_38	-0.193401784925155	0.0171209855432479
ASV_24	ASV_38	-0.207373339085688	0.00800572346009253
ASV_26	ASV_38	-0.215131357902565	0.00511873869342534
ASV_28	ASV_38	-0.327293132434008	6.90209124514709e-07
ASV_29	ASV_38	-0.301107635149468	8.41555464774592e-06
ASV_32	ASV_38	0.189699241122406	0.0206523090690907
ASV_34	ASV_38	-0.313457777603943	2.680541869786e-06
ASV_1	ASV_39	-0.205511341535223	0.00889201943304843
ASV_4	ASV_39	-0.324088472123254	9.52098130963286e-07
ASV_5	ASV_39	-0.209195634829819	0.00722269101923279
ASV_9	ASV_39	0.31173564669804	3.14825560735233e-06
ASV_13	ASV_39	-0.201444816754425	0.0111743280749414
ASV_15	ASV_39	0.265507596237553	0.000167673601028494
ASV_21	ASV_39	0.224188534941279	0.00295800154037214
ASV_28	ASV_39	-0.206205739780332	0.00854172307234173
ASV_29	ASV_39	-0.233244000692585	0.00166069906227452
ASV_36	ASV_39	0.259073928181492	0.000274290394585359
ASV_2	ASV_40	-0.454597796930426	0
ASV_3	ASV_40	-0.4138580247775	2.13492423328387e-11
ASV_6	ASV_40	0.249814717582084	0.000536162472820985
ASV_13	ASV_40	0.420638387840126	7.96024259350805e-12
ASV_16	ASV_40	-0.268548161774238	0.000131524625524141
ASV_17	ASV_40	-0.37043878484356	5.87330439758161e-09
ASV_18	ASV_40	0.193053859122675	0.0174349586926128
ASV_19	ASV_40	-0.42049632064333	8.12532394782781e-12
ASV_21	ASV_40	-0.293358359798176	1.69095162189421e-05
ASV_26	ASV_40	0.229194598501356	0.00215831806030192
ASV_28	ASV_40	0.195748689843679	0.0151475301622088
ASV_29	ASV_40	0.183204267303232	0.0283332306930977
ASV_32	ASV_40	-0.279162852714464	5.56699414718239e-05
ASV_34	ASV_40	0.269434671868851	0.000122446507149593
ASV_35	ASV_40	-0.389747464199835	5.16054638536478e-10
ASV_38	ASV_40	-0.302152431599946	7.64590752138294e-06
ASV_2	ASV_41	-0.510680464588574	0
ASV_3	ASV_41	-0.560934419528592	0
ASV_4	ASV_41	0.20563360741099	0.00883253856186732
ASV_6	ASV_41	0.546377210372343	0
ASV_7	ASV_41	0.543882196342657	0
ASV_8	ASV_41	-0.347511799796577	8.09768621080956e-08
ASV_10	ASV_41	-0.237198687779821	0.00127308946313408
ASV_13	ASV_41	0.734708444596004	0
ASV_14	ASV_41	0.333306918655171	3.7336934647631e-07
ASV_16	ASV_41	-0.257509529915272	0.000308227123322424
ASV_17	ASV_41	-0.426410916219606	3.38838380700877e-12
ASV_18	ASV_41	0.421549773234731	6.95278755204397e-12
ASV_19	ASV_41	-0.41856029165692	1.08025410414812e-11
ASV_20	ASV_41	0.17245347200871	0.0467017156850367
ASV_21	ASV_41	-0.181971167408926	0.0300772333747374
ASV_26	ASV_41	0.369214992667379	6.81174571693002e-09
ASV_28	ASV_41	0.512879724102587	0
ASV_29	ASV_41	0.188580097862576	0.0218180297228983
ASV_32	ASV_41	-0.219371463906128	0.00398177156437123
ASV_35	ASV_41	-0.312890656458338	2.8339442960643e-06
ASV_36	ASV_41	-0.250680161905654	0.000504497398078923
ASV_38	ASV_41	-0.287427511170766	2.84710976140764e-05
ASV_40	ASV_41	0.350135241089622	6.1668109814615e-08
ASV_2	ASV_42	-0.214190830295812	0.00540679912088543
ASV_3	ASV_42	-0.276742309351928	6.77903976283964e-05
ASV_6	ASV_42	0.223597778725601	0.00306765669075392
ASV_13	ASV_42	0.235614336128524	0.0014161166955156
ASV_17	ASV_42	-0.173144078060707	0.0452961673008022
ASV_19	ASV_42	-0.192154359953428	0.0182582494664808
ASV_21	ASV_42	-0.202435260224653	0.0105746985928388
ASV_29	ASV_42	0.200242018563758	0.0119240661478196
ASV_34	ASV_42	0.214820716297818	0.00521369259298386
ASV_35	ASV_42	-0.20613280529741	0.00857767901166812
ASV_40	ASV_42	0.24731366138283	0.000637939550076506
ASV_41	ASV_42	0.188398280521093	0.0220260455302692
ASV_2	ASV_43	-0.486753868636809	0
ASV_3	ASV_43	-0.480752396803591	0
ASV_4	ASV_43	0.191296273880762	0.019073413334104
ASV_6	ASV_43	0.569316997170702	0
ASV_7	ASV_43	0.538215600407515	0
ASV_8	ASV_43	-0.28552681796038	3.34863651851939e-05
ASV_10	ASV_43	-0.234917252088568	0.00148414344851614
ASV_13	ASV_43	0.651883232404769	0
ASV_14	ASV_43	0.331094437225401	4.69812557228476e-07
ASV_17	ASV_43	-0.356189525536197	3.16498582117246e-08
ASV_18	ASV_43	0.374480765062937	3.59015337045921e-09
ASV_19	ASV_43	-0.281739299872073	4.53362243887699e-05
ASV_20	ASV_43	0.214374556942685	0.00534907775806183
ASV_21	ASV_43	-0.204476454370698	0.00942526034247889
ASV_26	ASV_43	0.36683760991308	9.05481290632e-09
ASV_28	ASV_43	0.481450933509185	0
ASV_29	ASV_43	0.205139816587411	0.00908138635062979
ASV_31	ASV_43	-0.20705753179114	0.00815699534800913
ASV_32	ASV_43	-0.17188223509792	0.0478843495152019
ASV_35	ASV_43	-0.35738660834034	2.75625434034961e-08
ASV_36	ASV_43	-0.252475788423606	0.000443523755109402
ASV_40	ASV_43	0.334667922142344	3.24122232102091e-07
ASV_41	ASV_43	0.673038944300778	0
ASV_42	ASV_43	0.259234066070011	0.00027092002032234
ASV_4	ASV_44	0.317844056433459	1.77093749892379e-06
ASV_6	ASV_44	0.316908129907965	1.94412982032327e-06
ASV_7	ASV_44	0.356938549446658	2.90132470550965e-08
ASV_9	ASV_44	-0.201784933813049	0.0109640188023407
ASV_10	ASV_44	-0.1756533707321	0.0404794874636071
ASV_13	ASV_44	0.224295711739786	0.00293878439270015
ASV_14	ASV_44	0.323261365233747	1.03625741498091e-06
ASV_20	ASV_44	0.284914836442717	3.51721544198598e-05
ASV_21	ASV_44	-0.281090421695138	4.76158285947434e-05
ASV_22	ASV_44	0.183713718202089	0.027650765165823
ASV_28	ASV_44	0.318301256030743	1.69213304882871e-06
ASV_29	ASV_44	0.297068569357479	1.216634049742e-05
ASV_31	ASV_44	-0.212414880840972	0.00600241340923735
ASV_37	ASV_44	0.171280936717622	0.0491601872264425
ASV_41	ASV_44	0.185902708747704	0.024891454509614
ASV_43	ASV_44	0.240252812640109	0.00103600771349196
ASV_1	ASV_46	-0.348987924786322	6.925836939222e-08
ASV_3	ASV_46	0.200288723244052	0.0118930183969031
ASV_4	ASV_46	-0.405784025499021	6.23599803543288e-11
ASV_9	ASV_46	0.418148885186336	1.14775649680002e-11
ASV_12	ASV_46	0.175805810876458	0.0401872765839206
ASV_13	ASV_46	-0.265967365790148	0.000161839662189986
ASV_15	ASV_46	0.311403343047976	3.25144516856806e-06
ASV_18	ASV_46	-0.175253647952478	0.041237782950685
ASV_20	ASV_46	-0.185858663955918	0.0249471912201929
ASV_21	ASV_46	0.265731655699343	0.000164668034473359
ASV_28	ASV_46	-0.331062846541499	4.69812557228476e-07
ASV_29	ASV_46	-0.26316022014213	0.00020096079862558
ASV_38	ASV_46	0.274920275595111	7.85835296702957e-05
ASV_39	ASV_46	0.356768430981428	2.96095266108918e-08
ASV_42	ASV_46	0.178333853473576	0.0357293264679798
ASV_2	ASV_47	-0.382990566406638	1.24769201276405e-09
ASV_3	ASV_47	-0.347790787282379	7.89891158583512e-08
ASV_4	ASV_47	0.246442806898535	0.000677906506856824
ASV_6	ASV_47	0.429199455002803	2.2532181881624e-12
ASV_7	ASV_47	0.274602638860209	8.06746535741564e-05
ASV_8	ASV_47	-0.213839986337692	0.00551696819636825
ASV_10	ASV_47	-0.260369541519668	0.000248710508802901
ASV_13	ASV_47	0.449462824515935	1.42935426914267e-13
ASV_14	ASV_47	0.184959553189971	0.0260200494164169
ASV_17	ASV_47	-0.20890087374372	0.00734655008927236
ASV_19	ASV_47	-0.26368608942007	0.000192915111326834
ASV_21	ASV_47	-0.172303424275335	0.0470230415722733
ASV_22	ASV_47	0.293747265389189	1.63228225570844e-05
ASV_26	ASV_47	0.19188088828457	0.0185122981135418
ASV_28	ASV_47	0.205909103277433	0.0086897195183873
ASV_29	ASV_47	0.173722265187929	0.0441684894050788
ASV_34	ASV_47	0.273818134867339	8.60564113630754e-05
ASV_35	ASV_47	-0.218183628527368	0.00427680222321063
ASV_38	ASV_47	-0.216100778666969	0.00483785202750646
ASV_40	ASV_47	0.323537005180458	1.00759146563864e-06
ASV_41	ASV_47	0.365143383504363	1.10868411361289e-08
ASV_42	ASV_47	0.226514776568429	0.00255643527146092
ASV_43	ASV_47	0.435586047481352	7.83938462243884e-13
ASV_44	ASV_47	0.185237462847615	0.0256875204404807
ASV_1	ASV_48	0.353995679319445	4.05944442256581e-08
ASV_2	ASV_48	0.248030085587269	0.000607623366008127
ASV_4	ASV_48	0.507100188065709	0
ASV_5	ASV_48	0.346412571764973	9.15852910713349e-08
ASV_6	ASV_48	-0.189393826847554	0.0209476603971277
ASV_9	ASV_48	-0.351624486034899	5.21242475423233e-08
ASV_12	ASV_48	0.191489845102972	0.0188814692626236
ASV_15	ASV_48	-0.349848598052804	6.27833311693599e-08
ASV_18	ASV_48	-0.332992755095373	3.86235664096687e-07
ASV_21	ASV_48	-0.220103975435622	0.00381163799830889
ASV_23	ASV_48	0.32289231119139	1.07566790752717e-06
ASV_29	ASV_48	0.21834430908353	0.00423466829091238
ASV_34	ASV_48	0.17325633300564	0.0450487341501472
ASV_35	ASV_48	0.232104097628849	0.00179056973388768
ASV_38	ASV_48	-0.245299288617306	0.000734229734261812
ASV_39	ASV_48	-0.261385812104342	0.000230461641137622
ASV_41	ASV_48	-0.203187233989045	0.0101371939106713
ASV_43	ASV_48	-0.249005759273508	0.000567640961950014
ASV_2	ASV_49	-0.36671575444248	9.18607270851817e-09
ASV_3	ASV_49	-0.380150941497852	1.77549460842852e-09
ASV_4	ASV_49	0.177380337517627	0.0373525384880183
ASV_6	ASV_49	0.390426908762695	4.71918964360089e-10
ASV_7	ASV_49	0.389237691423022	5.52095562667237e-10
ASV_10	ASV_49	-0.190205628273742	0.0201272923537965
ASV_13	ASV_49	0.552194682797694	0
ASV_14	ASV_49	0.240270422914922	0.00103476569298488
ASV_17	ASV_49	-0.293410137842091	1.68397265803797e-05
ASV_18	ASV_49	0.320400039536815	1.37705933243843e-06
ASV_19	ASV_49	-0.27099353323697	0.00010808490589036
ASV_20	ASV_49	0.224679270565287	0.00286718822202124
ASV_23	ASV_49	-0.214232467246553	0.00539353449970721
ASV_26	ASV_49	0.280863965829669	4.8539320457959e-05
ASV_28	ASV_49	0.414968552042431	1.81602659941447e-11
ASV_31	ASV_49	-0.21173410863599	0.00624362790882053
ASV_38	ASV_49	-0.267014004399523	0.000148780448137049
ASV_41	ASV_49	0.472762206080638	0
ASV_43	ASV_49	0.387376104692375	7.04601254372182e-10
ASV_46	ASV_49	-0.319062327036197	1.57383854299856e-06
ASV_48	ASV_49	-0.268069517414277	0.000136782604162348
ASV_1	ASV_50	-0.326946927960755	7.16222769915835e-07
ASV_3	ASV_50	0.290697570278544	2.14159684592649e-05
ASV_4	ASV_50	-0.358764192106931	2.36720130984942e-08
ASV_5	ASV_50	-0.232818487176986	0.00170787152677168
ASV_9	ASV_50	0.388231603279517	6.30556845728888e-10
ASV_13	ASV_50	-0.369625270032415	6.48768176372142e-09
ASV_14	ASV_50	-0.173970412257509	0.0436864323089845
ASV_15	ASV_50	0.273676875640083	8.70436315584511e-05
ASV_16	ASV_50	0.243636668608811	0.000821159903926558
ASV_17	ASV_50	0.195474859214243	0.0153721410398114
ASV_18	ASV_50	-0.243236878545843	0.000844564410696082
ASV_19	ASV_50	0.272752944192718	9.37928414097448e-05
ASV_20	ASV_50	-0.192993932285029	0.0174896533638014
ASV_21	ASV_50	0.266062578903236	0.000160565990113204
ASV_24	ASV_50	-0.248990820392682	0.000568274212701408
ASV_26	ASV_50	-0.192052049099846	0.018356946928261
ASV_28	ASV_50	-0.283845745188768	3.83345858327343e-05
ASV_34	ASV_50	-0.207040662804816	0.00816489326406713
ASV_36	ASV_50	0.239986872932337	0.00105585359686104
ASV_38	ASV_50	0.308085012488091	4.42569720254666e-06
ASV_39	ASV_50	0.220257133789375	0.00377550410096252
ASV_41	ASV_50	-0.186796934225494	0.0238465506983948
ASV_46	ASV_50	0.388150204170171	6.3728210308559e-10
ASV_49	ASV_50	-0.17631141839737	0.0392487533521513
ASV_1	ASV_51	-0.30612059788699	5.33603536456398e-06
ASV_2	ASV_51	0.2308423472755	0.00194277231333516
ASV_4	ASV_51	-0.393429645653852	3.16812589875832e-10
ASV_6	ASV_51	-0.222330438702876	0.00331928534575602
ASV_8	ASV_51	-0.174336722799497	0.042969813767517
ASV_9	ASV_51	0.240138989479006	0.00104452929171446
ASV_12	ASV_51	-0.207937841029332	0.0077542662497263
ASV_14	ASV_51	-0.178595684441248	0.0352938943530265
ASV_21	ASV_51	0.367440986297294	8.4258237288712e-09
ASV_23	ASV_51	-0.264812675413025	0.000176920446085943
ASV_28	ASV_51	-0.206802917065528	0.00826781020838785
ASV_29	ASV_51	-0.325019234068195	8.70791760649858e-07
ASV_34	ASV_51	-0.26141390122792	0.000229962756309788
ASV_37	ASV_51	-0.173660907860371	0.0442873453651718
ASV_38	ASV_51	0.294598566080266	1.52020352986913e-05
ASV_40	ASV_51	-0.18207159331211	0.0299243278100834
ASV_46	ASV_51	0.172527592375549	0.0465560611823174
ASV_1	ASV_53	0.257597253271684	0.000306177125859874
ASV_3	ASV_53	-0.179789109338107	0.0333901408314389
ASV_4	ASV_53	0.218240832756269	0.00426258739757471
ASV_5	ASV_53	0.209158766330412	0.00723672380481016
ASV_6	ASV_53	-0.197766383251091	0.0136160535001684
