C1	C2	Distance	Group1	Group2
lotus_japonicus_rhizosphere_bs1	chlamydomonas_reinhardtii_phycosphere_bs1	110.780869806498	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs2	chlamydomonas_reinhardtii_phycosphere_bs1	111.099427681386	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs3	chlamydomonas_reinhardtii_phycosphere_bs1	108.259199089823	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs4	chlamydomonas_reinhardtii_phycosphere_bs1	92.9698141546582	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs5	chlamydomonas_reinhardtii_phycosphere_bs1	106.203300234989	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs6	chlamydomonas_reinhardtii_phycosphere_bs1	105.163746638446	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs7	chlamydomonas_reinhardtii_phycosphere_bs1	111.455246819967	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs8	chlamydomonas_reinhardtii_phycosphere_bs1	91.0202217673487	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs9	chlamydomonas_reinhardtii_phycosphere_bs1	106.506289608472	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs10	chlamydomonas_reinhardtii_phycosphere_bs1	95.5534732832436	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs11	chlamydomonas_reinhardtii_phycosphere_bs1	104.333546738604	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs12	chlamydomonas_reinhardtii_phycosphere_bs1	100.456489413232	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs13	chlamydomonas_reinhardtii_phycosphere_bs1	97.6700541870837	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs14	chlamydomonas_reinhardtii_phycosphere_bs1	80.1576031923803	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs15	chlamydomonas_reinhardtii_phycosphere_bs1	97.0252687701107	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs16	chlamydomonas_reinhardtii_phycosphere_bs1	98.7196075166492	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs17	chlamydomonas_reinhardtii_phycosphere_bs1	97.4033219354703	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs18	chlamydomonas_reinhardtii_phycosphere_bs1	88.8599579140836	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs19	chlamydomonas_reinhardtii_phycosphere_bs1	96.6990939256724	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs20	chlamydomonas_reinhardtii_phycosphere_bs1	117.719286303483	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs21	chlamydomonas_reinhardtii_phycosphere_bs1	104.098313720301	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs22	chlamydomonas_reinhardtii_phycosphere_bs1	98.9760414619324	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs23	chlamydomonas_reinhardtii_phycosphere_bs1	94.8570072847904	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs24	chlamydomonas_reinhardtii_phycosphere_bs1	95.669446034126	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs25	chlamydomonas_reinhardtii_phycosphere_bs1	89.2946178800073	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs26	chlamydomonas_reinhardtii_phycosphere_bs1	93.2347643198987	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs27	chlamydomonas_reinhardtii_phycosphere_bs1	115.047123289802	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs28	chlamydomonas_reinhardtii_phycosphere_bs1	105.444842862795	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs29	chlamydomonas_reinhardtii_phycosphere_bs1	96.3278309686068	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs30	chlamydomonas_reinhardtii_phycosphere_bs1	102.043342846676	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
lotus_japonicus_rhizosphere_bs31	chlamydomonas_reinhardtii_phycosphere_bs1	97.2445876275141	lotus_japonicus_rhizosphere	chlamydomonas_reinhardtii_phycosphere
