Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Saprospiraceae	27.8810047281003	0.564074197122576	0.999999887942898	1	0.999999262382307	1
SC-I-84	24.5431048871458	0.625563907238419	1	1	1	1
Solibacteraceae	31.2616953329505	0.430839464990109	1.14067944089455e-08	1.28896776821084e-06	0.0310659200862967	1
Solimonadaceae	27.6389375316265	0.55927371277369	0.999999166866451	1	0.999999978101229	1
Solirubrobacteraceae	23.7279887576144	0.656761574538629	1	1	1	1
Sphingomonadaceae	32.6822490474993	0.39407229143232	5.61828107412234e-18	6.57338885672314e-16	3.57618400308483e-07	4.18413528360925e-05
Sporichthyaceae	27.4418578229113	0.559458379218869	0.999999226667181	1	0.99999999918338	1
Staphylococcaceae	30.0806072066448	0.501236168989192	0.539788380167302	1	0.736916821002905	1
Steroidobacteraceae	24.266967837906	0.640626449294304	1	1	1	1
Streptomycetaceae	25.2041614124243	0.620744871922437	1	1	1	1
Streptosporangiaceae	30.2815383346856	0.502108064442687	0.567637489574795	1	0.597356453676629	1
Sutterellaceae	26.6418009980216	0.592679788384059	0.999999999999966	1	0.999999999999858	1
Thermoanaerobaculaceae	29.9151399056425	0.504336710171495	0.637006940252788	1	0.829618242469429	1
Thermomonosporaceae	27.8571067099529	0.558678395375075	0.999998942302298	1	0.999999677971825	1
TRA3-20	27.2703698311963	0.565965552540555	0.999999951159249	1	0.999999999897279	1
Unknown_Family	23.6301247137973	0.661797318879319	1	1	1	1
Xanthobacteraceae	23.5165288654979	0.656659544219603	1	1	1	1
Xanthomonadaceae	26.8923346458722	0.550873497582472	0.999980330283933	1	0.999999999999999	1
