Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Saprospiraceae	30.8542096630083	0.512585987948617	0.845454818281308	1	0.960166442831478	1
SC-I-84	20.3575777312222	0.783847504304668	1	1	1	1
Solibacteraceae	20.5216490275224	0.775755909747859	1	1	1	1
Solimonadaceae	28.8812261252156	0.580110664950983	0.999999999952316	1	0.999999731095655	1
Solirubrobacteraceae	24.5734183089448	0.660024858295908	1	1	1	1
Sphingomonadaceae	21.8484932473661	0.746667150116112	1	1	1	1
Sporichthyaceae	33.693589951448	0.473023520939826	0.0146251914882915	1	0.00124652876903731	0.138364693363141
Staphylococcaceae	31.4155655383169	0.510680297692428	0.805965582090197	1	0.756688430683007	1
Steroidobacteraceae	24.3748627653683	0.665911417445667	1	1	1	1
Streptomycetaceae	28.9326018903315	0.554548275518963	0.99999479077515	1	0.999999977400093	1
Streptosporangiaceae	34.4658287728488	0.44226854717258	1.53897182587695e-06	0.000175442788149972	4.28691155871385e-06	0.000492994829252093
Sutterellaceae	37.0993088497275	0.383629783409027	2.61585433870779e-21	3.16518374983643e-19	1.01553181120694e-18	1.2287934915604e-16
Thermoanaerobaculaceae	32.0646978633093	0.489801184226281	0.204908979396873	1	0.332765273160273	1
Thermomonosporaceae	32.0581632757546	0.471571486151703	0.0107968060286193	1	0.323602406539744	1
TRA3-20	30.5149548740157	0.525386998470388	0.979897773165871	1	0.989860120366954	1
Unknown_Family	23.0591518312843	0.706823888923555	1	1	1	1
Xanthobacteraceae	22.6489694794784	0.720247200068807	1	1	1	1
Xanthomonadaceae	20.030173631293	0.796872812883141	1	1	1	1
