Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Microtrichaceae	36.6758781763967	0.358753779759546	1.76422118587287e-30	7.05688474349148e-29	3.87424195040538e-28	1.5109543606581e-26
Mitochondria	37.8340995265067	0.326742399584458	7.60316917119357e-45	3.72555289388485e-43	3.74116865734157e-42	1.83317264209737e-40
Moraxellaceae	32.5531679724358	0.490785228708128	0.228229939712763	1	0.315978095304427	1
Mycobacteriaceae	63.4172909548716	0.00696673137019129	0	0	0	0
Myxococcaceae	37.8267350419728	0.329396031104912	1.51951157597605e-43	7.29365556468504e-42	2.13702721647021e-41	1.0257730639057e-39
Nakamurellaceae	40.0438916355356	0.275647976848393	9.08191236480613e-74	5.72160478982786e-72	2.12759614805447e-75	1.34038557327432e-73
Nannocystaceae	36.6531604164952	0.352785427709411	6.12669099285087e-33	2.51194330706886e-31	1.10258330444604e-28	4.52059154822876e-27
Nitrosomonadaceae	83.7215684449878	8.43225777074715e-07	0	0	0	0
Nitrososphaeraceae	37.325858690009	0.336634281175322	4.25210723496163e-40	1.95596932808235e-38	8.53562919965196e-37	3.9263894318399e-35
Nitrospiraceae	66.2847423960972	0.00515632562681188	0	0	0	0
Nocardiaceae	41.5368155299966	0.233839999595252	6.32477634089746e-103	4.55383896544617e-101	5.03938909967748e-108	3.62836015176779e-106
Nocardioidaceae	79.4248906397215	0.000145034833656851	0	0	0	0
NS9_marine_group	32.5842882047311	0.484949263104993	0.111931432301232	1	0.284263655913498	1
Oligoflexales_fa	32.5613541220478	0.499260490993506	0.476172124344074	1	0.317861117896411	1
Oxalobacteraceae	117.368747646542	8.43225777074715e-07	0	0	0	0
Paenibacillaceae	34.0711891767507	0.447308507642155	1.03018547621993e-05	0.000236942659530584	1.69385055933119e-05	0.000406524134239486
Pedosphaeraceae	96.071493413223	8.43225777074715e-07	0	0	0	0
Peptostreptococcaceae	43.5151906861353	0.192891269408949	2.80295128028566e-136	2.1302429730171e-134	5.68099433096791e-151	4.31755569153561e-149
Phaselicystidaceae	38.3255588690491	0.313671556814023	1.52781302391999e-51	8.55575293395194e-50	1.95407525847356e-50	1.09428214474519e-48
Phycisphaeraceae	47.6640238108332	0.11619229595201	1.57553159986853e-211	1.33920185988825e-209	2.06931135804176e-261	1.7589146543355e-259
