Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
All_BS	144.803241608973	8.43225777074715e-07	0	0	0	0
All_PM	32.3581968194558	0.499541285177271	0.500013592969285	1	0.5	1
Cluster_1	87.207258217806	2.52967733122414e-06	0	0	0	0
Cluster_10	84.5620791748943	8.43225777074715e-07	0	0	0	0
Cluster_100	33.4256473107808	0.473680393820167	0.016709604025993	0.584836140909755	0.00674878832462163	0.229458803037135
Cluster_101	118.861847542765	8.43225777074715e-07	0	0	0	0
Cluster_102	38.143520447204	0.324016250647176	3.34228639036735e-46	2.43986906496817e-44	2.88832600354252e-45	2.07959472255061e-43
Cluster_103	33.487793632096	0.478130939471567	0.0385855592029325	1	0.00558833489056571	0.201180056060366
Cluster_104	34.6981620779478	0.416704471289006	8.39605853994466e-12	4.95367453856735e-10	1.61232302941196e-09	8.86777666176578e-08
Cluster_105	40.1979705843765	0.282260553392213	1.30911854099691e-69	1.00802127656762e-67	1.68472226972002e-71	1.29723614768442e-69
Cluster_106	32.8968905952515	0.489810459709829	0.205121968134087	1	0.107583181503411	1
Cluster_107	33.802304367793	0.471296594548377	0.0101797332177042	0.38682986227276	0.000719491025310839	0.0316576051136769
Cluster_108	71.1186138893036	0.00149841220586177	0	0	0	0
Cluster_109	34.1948600826075	0.447666035371635	1.1718240396821e-05	0.00058591201984105	8.25092594644285e-06	0.000420797223268585
Cluster_11	80.1951503900059	0.000393786437893892	0	0	0	0
Cluster_110	34.2176612112495	0.441763454932112	1.26084745374718e-06	6.55640675948534e-05	3.2891313452947e-06	0.000171034829955324
Cluster_111	32.7905733547321	0.486405514022001	0.135963865245555	1	0.151341529208824	1
Cluster_112	42.8756854117043	0.222522223215355	1.14084819215018e-111	9.12678553720144e-110	5.82678877865857e-118	4.66143102292686e-116
Cluster_113	43.2131131630201	0.200444885919985	9.06286584282281e-130	7.34092133268648e-128	4.13935514281908e-141	3.35287766568345e-139
Cluster_114	36.5074940592486	0.397742853239926	7.05070591480024e-17	4.44194472632415e-15	1.3553791431239e-19	8.80996443030535e-18
Cluster_115	38.8692100256964	0.325082931255175	1.14152685084689e-45	8.21899332609761e-44	5.14220393443608e-48	3.75380887213834e-46
Cluster_116	31.8900367738916	0.515713512355787	0.897936749353153	1	0.86861084276908	1
Cluster_117	72.0750840301752	0.00172861284300317	0	0	0	0
Cluster_118	33.6126766894285	0.472467835152733	0.0130405159373882	0.469458573745975	0.00238375913865315	0.0881990881301666
Cluster_119	69.7789757209064	0.00186015606422682	0	0	0	0
Cluster_12	38.9677707800738	0.294235202652451	2.155134741625e-62	1.637902403635e-60	1.67338682822899e-61	1.27177398945403e-59
Cluster_120	48.6916256086826	0.108563632346815	6.33294007890391e-220	5.63631667022448e-218	4.7976968297719e-278	4.26995017849699e-276
Cluster_121	95.7777923469453	8.43225777074715e-07	0	0	0	0
Cluster_122	34.7317145296234	0.43626983899447	1.30012515987373e-07	6.89066334733077e-06	2.92348102214352e-08	1.5786797519575e-06
Cluster_123	47.7353189578634	0.125628835623253	2.26352765879582e-201	1.94663378656441e-199	1.69619066795364e-233	1.45872397444013e-231
Cluster_124	35.5727901119657	0.388576989043124	1.0821201583926e-19	7.0337810295519e-18	7.91621552986379e-17	4.90805362851555e-15
Cluster_125	36.4960493857989	0.378933015830721	6.59531335690382e-23	4.35290681555652e-21	7.68071615415696e-23	5.06927266174359e-21
Cluster_126	32.756138899927	0.485627216629761	0.122712833393399	1	0.168236404936211	1
