Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
All_BS	105.687806712493	0.000515210949792651	0	0	0	0
All_PM	41.479298576827	0.499541285177271	0.500013592969285	1	0.5	1
Cluster_1	40.3616429690488	0.493257566686511	0.292915417374624	1	0.986271178396507	1
Cluster_10	41.2272731791645	0.476629997588374	0.0294700919449107	1	0.683535183878365	1
Cluster_100	37.0454950402998	0.588257069183302	0.999999999999507	1	0.999999999999999	1
Cluster_101	75.4875218727037	0.0399174650609399	6.81225541195915e-303	8.99217714378608e-301	0	0
Cluster_102	39.0600020224006	0.54423562426534	0.99982481093189	1	0.999980486217469	1
Cluster_103	34.8161089631932	0.63740785650321	1	1	1	1
Cluster_104	34.7839785255598	0.641232728628021	1	1	1	1
Cluster_105	35.1828227537469	0.629967232246303	1	1	1	1
Cluster_106	36.5363091863206	0.599482090727721	1	1	1	1
Cluster_107	38.0281939174902	0.566265740917194	0.999999957279623	1	0.999999999470858	1
Cluster_108	34.0591304202682	0.654134926243041	1	1	1	1
Cluster_109	36.6348842416538	0.596147976005167	0.999999999999996	1	1	1
Cluster_11	40.9517785506426	0.489289346179597	0.193360797524589	1	0.83606863651934	1
Cluster_110	36.420606199886	0.597895139815266	0.999999999999999	1	1	1
Cluster_111	35.6992735221641	0.61814099072283	1	1	1	1
Cluster_112	35.0799822729933	0.63204072443213	1	1	1	1
Cluster_113	37.80370266206	0.565546469329349	0.999999941177307	1	0.999999999959356	1
Cluster_114	41.8076104752006	0.496343773030604	0.38381483244365	1	0.30018534181437	1
Cluster_115	36.8086666958414	0.591097896826267	0.999999999999909	1	1	1
Cluster_116	37.1812016526247	0.581834218439324	0.999999999981221	1	0.999999999999994	1
Cluster_117	33.9775594049857	0.657762483536017	1	1	1	1
Cluster_118	36.6131977139687	0.605603909869283	1	1	1	1
Cluster_119	33.5787826989699	0.668871139923199	1	1	1	1
Cluster_12	35.6069235235092	0.612382601891187	1	1	1	1
Cluster_120	36.6268607427003	0.59755953595599	0.999999999999998	1	1	1
Cluster_121	40.6807545052367	0.491104811277639	0.236113030245108	1	0.931281381936917	1
Cluster_122	37.6642703691083	0.577419931496338	0.999999999803354	1	0.999999999977902	1
Cluster_123	35.8782322899759	0.613165958638089	1	1	1	1
Cluster_124	41.6287482573543	0.506149645592206	0.690398999432801	1	0.409878582607081	1
Cluster_125	38.1441329788411	0.559390921156703	0.999999205316951	1	0.999999998259124	1
Cluster_126	41.0809520413776	0.492744885414049	0.278830327791295	1	0.755206913562731	1
Cluster_127	36.0468923121666	0.606511220805416	1	1	1	1
Cluster_128	37.6699604960241	0.576070770253018	0.999999999606766	1	0.999999999964517	1
Cluster_129	35.5056024132007	0.622572985407135	1	1	1	1
Cluster_13	40.8151651917266	0.506429596550195	0.698330816791578	1	0.871430008073003	1
Cluster_130	34.0195352419966	0.658737252534315	1	1	1	1
Cluster_131	34.5786387909882	0.65738977774255	1	1	1	1
Cluster_132	35.3242605599612	0.630361861909974	1	1	1	1
Cluster_133	38.6123579100616	0.546379104190663	0.999910914805649	1	0.999999862488	1
Cluster_134	38.0002465947213	0.560902824974998	0.999999571333493	1	0.99999999980565	1
Cluster_14	38.5640099337029	0.546105055813114	0.999902715414036	1	0.999999964343974	1
Cluster_15	37.0039344192902	0.587919778872472	0.999999999999399	1	1	1
Cluster_16	34.8224332054257	0.64112057959967	1	1	1	1
Cluster_17	34.0221041907344	0.6567295319591	1	1	1	1
Cluster_18	39.1960865535021	0.540753101806021	0.999505168271826	1	0.999938210176933	1
Cluster_19	66.9736797360933	0.0806005791274637	4.13439976893866e-252	5.29203170424148e-250	0	0
Cluster_2	35.877514162122	0.610617730339769	1	1	1	1
Cluster_20	88.4657373422826	0.00785549133922804	0	0	0	0
Cluster_21	49.2474707025777	0.304420526813736	1.42124996400327e-56	1.73392495608399e-54	3.98565365759084e-46	4.86249746226083e-44
Cluster_22	35.7460404932604	0.619922726789789	1	1	1	1
Cluster_23	33.540953265552	0.668313767684553	1	1	1	1
Cluster_24	73.5022677052958	0.0403314889174836	2.36443299815516e-302	3.09740722758326e-300	0	0
Cluster_25	41.7496511926054	0.463309559987925	0.00151279420451141	0.180022510336858	0.307741908902384	1
Cluster_26	55.8981526068463	0.195278441583848	3.32908358200369e-134	4.16135447750461e-132	1.47345117217219e-138	1.84181396521524e-136
Cluster_27	35.5758546799227	0.628898021960972	1	1	1	1
Cluster_28	37.0780429452795	0.592845903862143	0.999999999999969	1	0.999999999999989	1
Cluster_29	36.1128211178758	0.607232178844814	1	1	1	1
Cluster_3	38.9111809879297	0.559966001136668	0.99999937054479	1	0.999986116629184	1
Cluster_30	54.7165539306115	0.205697339285383	2.44657522581342e-125	3.03375328000864e-123	8.47331577977977e-126	1.05069115669269e-123
Cluster_31	35.3783573011669	0.621543406733326	1	1	1	1
Cluster_32	38.5026403769886	0.55328090717602	0.999991683818133	1	0.99999992262081	1
Cluster_33	39.4277759767335	0.529462308650991	0.991366839952643	1	0.99982164995998	1
Cluster_34	37.2588682866577	0.582027317142274	0.999999999983103	1	0.999999999999966	1
Cluster_35	62.5909620630448	0.113341349599721	1.19971982894183e-214	1.52364418275612e-212	4.38716980657636e-262	5.57170565435198e-260
Cluster_36	67.0648693730868	0.0757073399430991	5.70874416411715e-258	7.36427997171112e-256	0	0
Cluster_37	40.8399258463938	0.513417408564813	0.860889320916722	1	0.857485869007063	1
Cluster_38	41.1764787558845	0.516335812979268	0.906611449112068	1	0.679044786295199	1
Cluster_39	38.0747737732192	0.566886355089121	0.99999996766792	1	0.999999998104603	1
Cluster_4	34.996210669841	0.632556778607699	1	1	1	1
Cluster_40	37.6818267747969	0.56637620349399	0.999999959339217	1	0.999999999999062	1
Cluster_41	34.9414038279629	0.643146851141981	1	1	1	1
Cluster_42	38.319146375629	0.556183290300711	0.999997193080304	1	0.999999989570444	1
Cluster_43	38.8511885797468	0.544817450051521	0.999853780851734	1	0.999998408369485	1
Cluster_44	36.671605121093	0.595449785061749	0.999999999999994	1	1	1
Cluster_45	37.237368307915	0.580327373975691	0.999999999957544	1	0.999999999999985	1
Cluster_46	37.5083421982067	0.581625098446609	0.999999999978952	1	0.999999999996973	1
Cluster_47	35.3376888930509	0.618563446837144	1	1	1	1
Cluster_48	37.2103438515595	0.5892723130189	0.999999999999729	1	0.999999999999887	1
Cluster_49	35.8388379157752	0.609093178134818	1	1	1	1
Cluster_5	35.070620266956	0.629772447091799	1	1	1	1
Cluster_50	39.2185797259838	0.536261238091544	0.998307590020402	1	0.999968723580351	1
Cluster_51	36.4675257794299	0.601682066780109	1	1	1	1
Cluster_52	35.6900749245581	0.613613711525716	1	1	1	1
Cluster_53	33.0883323356348	0.678361646044175	1	1	1	1
Cluster_54	35.2541056986476	0.624157406642258	1	1	1	1
Cluster_55	36.9925552576412	0.588644109814979	0.999999999999608	1	0.999999999999999	1
Cluster_56	95.723301560159	0.00315197795470528	0	0	0	0
Cluster_57	39.2722287376078	0.545669108086367	0.999888196203524	1	0.999893360356236	1
Cluster_58	41.345632550671	0.474547229919	0.0198451594228037	1	0.600049081448465	1
Cluster_59	36.6673672971132	0.596901819849872	0.999999999999998	1	1	1
Cluster_6	33.8939154922596	0.66117164535273	1	1	1	1
