Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Cluster_86	27.9491644050954	0.541746421771415	0.999629206167581	1	0.9999952870349	1
Cluster_87	29.1263810009876	0.516442902652957	0.908047623170656	1	0.921427765750311	1
Cluster_88	23.7462687079894	0.680918306600265	1	1	1	1
Cluster_89	29.3111064822056	0.504901671442135	0.653994331620057	1	0.84237458584878	1
Cluster_9	23.2139522804868	0.704587654162753	1	1	1	1
Cluster_90	28.8208874285458	0.522354758576028	0.964587091447631	1	0.985681503567964	1
Cluster_91	27.5964370616287	0.554157018758401	0.999993975023924	1	0.999999948562981	1
Cluster_92	27.606821079235	0.556853654793486	0.999997832201876	1	0.999999932470452	1
Cluster_93	24.1157803847011	0.665869256156813	1	1	1	1
Cluster_94	29.7911596837377	0.497263732353393	0.412495375282642	1	0.444565373400166	1
Cluster_95	24.3118195914662	0.660633667306956	1	1	1	1
Cluster_96	27.2820342671241	0.571125251070475	0.999999995483786	1	0.999999996846244	1
Cluster_97	28.3136549130002	0.53525358328794	0.997807204413845	1	0.999750216418295	1
Cluster_98	25.6815968269085	0.612204681252224	1	1	1	1
Cluster_99	29.2206244113127	0.51720602198121	0.917811321152119	1	0.884035392568787	1
