Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
67-14	22.3987053594059	0.694759857730947	1	1	1	1
A21b	21.0877842105032	0.740930685154673	1	1	1	1
A4b	24.6865794128049	0.617562537839757	1	1	1	1
Acidobacteriaceae_(Subgroup_1)	23.5926684529617	0.652440885656898	1	1	1	1
Acidobacteriae_fa	23.8447862050358	0.64500616398043	1	1	1	1
Acidothermaceae	26.3957009967931	0.569624309187282	0.999999990813713	1	0.999999999714175	1
AKYH767	26.3118161819815	0.559400196640251	0.999999208285852	1	0.999999999983046	1
Alcaligenaceae	25.0923906188259	0.601977195802085	1	1	1	1
Alicyclobacillaceae	25.6412122737577	0.585004747361125	0.999999999996782	1	1	1
All_BS	59.7993239198426	0.0320493253350558	0	0	0	0
All_PM	29.1109249404246	0.499541285177271	0.500013592969285	1	0.5	1
B1-7BS	22.9354786542872	0.670975831462778	1	1	1	1
Bacillaceae	22.6500884628645	0.677802587353974	1	1	1	1
Bacteriovoracaceae	26.8449686019003	0.551258851762595	0.999982820559008	1	0.99999987417098	1
Bdellovibrionaceae	24.5646468446718	0.622507213796523	1	1	1	1
Beijerinckiaceae	20.6250115061836	0.756946072338653	1	1	1	1
BIrii41	25.4908261576303	0.586909594391537	0.999999999998919	1	1	1
Bryobacteraceae	20.7264332988396	0.748023900391425	1	1	1	1
Burkholderiaceae	25.198656948188	0.600708984233364	1	1	1	1
Catenulisporaceae	23.6790087686996	0.6542909230118	1	1	1	1
Caulobacteraceae	21.6673425715451	0.72130713487059	1	1	1	1
Cellulomonadaceae	27.5099370610439	0.540386298592993	0.999450367516305	1	0.999764819449805	1
Cellvibrionaceae	26.6031890574374	0.571776221370377	0.999999996695552	1	0.999999981331993	1
Chitinophagaceae	21.0049796489721	0.742601958644835	1	1	1	1
Chloroflexaceae	19.7007944769252	0.788686777039299	1	1	1	1
Clostridiaceae	24.281092281161	0.626294983987142	1	1	1	1
Comamonadaceae	40.8067947134854	0.202416347786785	4.26255274391067e-128	5.1150632926928e-126	1.21966857305462e-122	1.46360228766554e-120
Crocinitomicaceae	22.9358996707109	0.678736038289196	1	1	1	1
Cytophagaceae	26.9412585763125	0.547082354488744	0.999929082256866	1	0.999999696863956	1
Deinococcaceae	23.8254606754821	0.649414548342977	1	1	1	1
Devosiaceae	25.9513599650273	0.572560421343056	0.999999997740043	1	0.999999999999974	1
Dongiaceae	22.301087771138	0.696910083462487	1	1	1	1
Enterobacteriaceae	27.0651084132361	0.546126979683318	0.999903396605341	1	0.999998207559285	1
Entotheonellaceae	27.3802601790065	0.527386286787833	0.986558551776968	1	0.999975594021304	1
env.OPS_17	26.4491504459673	0.556785353505542	0.999997774089058	1	0.999999999789096	1
Erwiniaceae	25.574430390806	0.59614713277939	0.999999999999996	1	1	1
Fibrobacteraceae	22.7293001161366	0.679262211174091	1	1	1	1
Flavobacteriaceae	22.6116787126727	0.682435269773223	1	1	1	1
Frankiaceae	26.6952930867832	0.553248864596491	0.999991585979326	1	0.999999991871045	1
Gaiellaceae	21.0759912218114	0.739845453579578	1	1	1	1
Geminicoccaceae	23.8573351048186	0.650483758628308	1	1	1	1
Gemmatimonadaceae	26.9767438244416	0.536103554871231	0.998236867066931	1	0.99999985194363	1
Geobacteraceae	22.1129081111325	0.706696561831217	1	1	1	1
Geodermatophilaceae	21.5760653648877	0.728262061079902	1	1	1	1
Glycomycetaceae	23.2632724584549	0.66797141801906	1	1	1	1
Gracilibacteraceae	25.8757641373866	0.574050401291147	0.999999998913784	1	0.999999999999997	1
Haliangiaceae	21.053182452871	0.73875516264982	1	1	1	1
