Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Nitrospiraceae	38.6052195775697	0.176192026119762	3.03994426271885e-151	3.19194147585479e-149	4.41072633487952e-154	4.6312626516235e-152
Nocardiaceae	32.5956470437038	0.31289410264756	5.89571747972378e-52	4.71657398377902e-50	8.17866663739632e-38	6.37935997716913e-36
Nocardioidaceae	46.2319281558347	0.0888068523899548	1.95645555309906e-242	2.15210110840897e-240	9.88131291682493e-324	1.08694442085074e-321
NS9_marine_group	28.3511288853252	0.442352869750287	1.59079736282991e-06	1.20053734857126e-05	0.00339221818733673	0.0271377454986938
Oligoflexales_fa	29.0490238466864	0.413065108835151	1.06562426789706e-12	2.13124853579412e-11	3.43942523976534e-06	5.50308038362454e-05
Oxalobacteraceae	75.9754183162878	0.00244535475351667	0	0	0	0
Paenibacillaceae	29.1212806646086	0.422069916908532	1.50857701242167e-10	2.03006007498269e-09	3.84733882077531e-06	5.77100823116296e-05
Pedosphaeraceae	52.7121682902722	0.04288646302202	4.98942890425534e-299	5.73784323989364e-297	0	0
Peptostreptococcaceae	31.5953296931245	0.347023665974659	2.07887255010183e-35	1.28890098106313e-33	4.56510584657509e-25	2.83036562487656e-23
Phaselicystidaceae	30.4554982133396	0.383117102136565	1.76259068179685e-21	6.16906738628898e-20	1.91021816505287e-14	6.87678539419033e-13
Phycisphaeraceae	31.6869003788206	0.356644872091082	2.44914753144266e-31	1.34703114229346e-29	7.96571502685026e-24	4.69977186584165e-22
Planococcaceae	32.3123180304238	0.327420353109226	1.64131426357271e-44	1.23098569767953e-42	4.14059220909258e-33	2.98122639054666e-31
Polyangiaceae	32.429847500843	0.327918699543478	2.88419313556505e-44	2.13430292031814e-42	2.04108133115587e-33	1.48998937174379e-31
Promicromonosporaceae	32.7454442647914	0.323446230021873	1.72847065746441e-46	1.31363769967295e-44	7.74708823379532e-36	5.81031617534649e-34
Propionibacteriaceae	34.0189240262172	0.291001431797369	2.65828121909314e-64	2.41903590937476e-62	1.43522367363112e-52	1.29170130626801e-50
Pseudohongiellaceae	29.7690780628727	0.392688557932141	2.1166510883798e-18	6.3499532651394e-17	3.67997523428163e-10	9.19993808570408e-09
Pseudomonadaceae	35.4470772165027	0.264148906926425	2.70181478069487e-81	2.64777848508097e-79	9.58521547582583e-72	9.39351116630931e-70
Pseudonocardiaceae	36.370325618175	0.219381207195751	3.68368742519256e-114	3.75736117369641e-112	5.33214686361672e-103	5.43878980088905e-101
Reyranellaceae	31.8722947401558	0.349716929106636	3.04621657073805e-34	1.82772994244283e-32	1.93884546571932e-25	1.22147264340317e-23
Rhizobiaceae	34.8231155902774	0.269241990619956	6.47718436256703e-78	6.15332514443868e-76	5.17160930390995e-66	5.01646102479265e-64
Rhizobiales_Incertae_Sedis	33.6831236608959	0.292835447862507	3.24217529383413e-63	2.88553601151238e-61	4.76394801788502e-51	4.23991373591767e-49
Rhodanobacteraceae	33.3506882160045	0.291906213056171	9.1551477577839e-64	8.23963298200551e-62	1.02139652960347e-48	8.88614980755019e-47
Rhodobacteraceae	31.0491937610748	0.373459637311729	7.55781346957766e-25	3.32543792661417e-23	3.46832359247302e-18	1.56074561661286e-16
Rhodocyclaceae	32.3011664846624	0.331739355539403	2.05963829510784e-42	1.48293957247764e-40	1.65212968399484e-32	1.17301207563634e-30
Roseiflexaceae	66.9458150136968	0.00586885140844002	0	0	0	0
Rubrobacteriaceae	31.7182281131105	0.339166488183877	6.30320006083548e-39	4.28617604136813e-37	1.13516163101578e-26	7.49206676470415e-25
Saccharimonadaceae	31.41947290061	0.338348559180115	2.65037445663319e-39	1.8287583750769e-37	1.77561477672461e-25	1.13639345710375e-23
Salisediminibacteriaceae	31.013186892531	0.345870133111621	6.48936247454133e-36	4.08829835896104e-34	1.28025823353959e-21	7.04142028446775e-20
Sandaracinaceae	30.746670110008	0.378080514570098	3.33023719641015e-23	1.29879250659996e-21	2.47060556326466e-16	9.88242225305864e-15
Saprospiraceae	31.1124961947066	0.359206592001835	2.68562568671269e-30	1.42338161395773e-28	1.63087794542048e-20	8.31747752164445e-19
SC-I-84	43.3908866384376	0.116152664340488	1.42638301095186e-211	1.51196599160897e-209	1.80959901061043e-255	1.91817495124706e-253
Solibacteraceae	32.8608864931268	0.309698276952447	1.12907222343136e-53	9.14548500979402e-52	1.94824861006066e-39	1.55859888804853e-37
Solimonadaceae	30.395429897294	0.382628031185862	1.2075306413994e-21	4.34711030903784e-20	3.89989709424758e-14	1.32596501204418e-12
Solirubrobacteraceae	34.187750746617	0.274913527196561	3.08060264122479e-74	2.86496045633905e-72	9.1044040820814e-61	8.4670957963357e-59
Sphingomonadaceae	59.4160272993806	0.0204203986434184	0	0	0	0
Sporichthyaceae	29.1828229119748	0.419160787977624	3.22336495560997e-11	4.83504743341496e-10	2.22723512150507e-06	3.78629970655862e-05
Staphylococcaceae	30.9775659847669	0.39088995734964	5.84209877295027e-19	1.92789259507359e-17	4.01048489659393e-16	1.56408910967163e-14
Steroidobacteraceae	30.5292122355991	0.375808021100882	5.2654292426563e-24	2.10617169706252e-22	3.12048799196032e-15	1.18578543694492e-13
Streptomycetaceae	33.1088892872308	0.304356441654679	1.30910050523889e-56	1.08655341934828e-54	1.17931975911905e-43	9.90628597660002e-42
Streptosporangiaceae	30.4229920466271	0.392829376636912	2.33904749926623e-18	6.78323774787207e-17	2.06712850375607e-13	6.61481121201942e-12
Sutterellaceae	34.0876078993406	0.302809965579524	1.78656152805258e-57	1.53644291412522e-55	1.9761695241387e-49	1.73902918124206e-47
Thermoanaerobaculaceae	30.6762371590893	0.392145520531704	1.43815496956992e-18	4.45828040566675e-17	1.1242810266627e-14	4.15983979865199e-13
Thermomonosporaceae	32.9374602970529	0.317198770239527	1.09340517516215e-49	8.63790088378098e-48	4.34822137737827e-39	3.43509488812883e-37
TRA3-20	27.259173695205	0.482133732235341	0.0743896444145031	0.148779288829006	0.452655343037258	1
Unknown_Family	31.4290750658032	0.341734953900847	9.30704078014902e-38	6.14264691489835e-36	1.21969500792064e-24	7.4401395483159e-23
Xanthobacteraceae	45.0364606868661	0.104942820860057	5.74073388361673e-224	6.19999259430607e-222	1.2947798979026e-277	1.39836228973481e-275
Xanthomonadaceae	51.7243639382368	0.0487595305593454	1.85977444436216e-291	2.12014286657286e-289	0	0
