Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Phycisphaeraceae	23.018681664477	0.597056130167077	0.999999999999998	1	1	1
Planococcaceae	22.7966659205923	0.601566544848649	1	1	1	1
Polyangiaceae	22.9847161889182	0.600339651343006	1	1	1	1
Promicromonosporaceae	21.3405203703081	0.656714353895113	1	1	1	1
Propionibacteriaceae	23.7456073478138	0.578671278549517	0.999999999897664	1	0.999999999704293	1
Pseudohongiellaceae	24.626994513087	0.545081379719745	0.999865384763369	1	0.999964944992786	1
Pseudomonadaceae	24.3147281078162	0.558820057305624	0.999999000493524	1	0.99999868739453	1
Pseudonocardiaceae	22.0707421126943	0.629548149035097	1	1	1	1
Reyranellaceae	24.9659383280422	0.534971945878397	0.997645150382178	1	0.998548266183467	1
Rhizobiaceae	21.5667917235507	0.648939812230484	1	1	1	1
Rhizobiales_Incertae_Sedis	21.980189319873	0.634340201126212	1	1	1	1
Rhodanobacteraceae	21.8122096725683	0.636465130084441	1	1	1	1
Rhodobacteraceae	23.1804092902077	0.592510300002867	0.999999999999962	1	0.999999999999999	1
Rhodocyclaceae	24.5046873365008	0.556473359968025	0.999997489118363	1	0.99998343351619	1
Roseiflexaceae	35.141132247529	0.222039898070868	4.74832859675338e-112	5.55554445820145e-110	1.87338506921949e-115	2.1918605309868e-113
Rubrobacteriaceae	25.4442247272361	0.523681995949143	0.972180523502308	1	0.950514734370312	1
Saccharimonadaceae	21.7442686080226	0.639720824809726	1	1	1	1
Salisediminibacteriaceae	22.9870769343329	0.598557915276047	0.999999999999999	1	1	1
Sandaracinaceae	23.6511944251514	0.583553555798779	0.999999999992727	1	0.9999999999198	1
Saprospiraceae	25.7386341444024	0.510321926737172	0.797905487138355	1	0.820045279997464	1
SC-I-84	22.3689425146563	0.615769839837696	1	1	1	1
Solibacteraceae	21.5976185391678	0.652634827585625	1	1	1	1
Solimonadaceae	22.6033456357236	0.611826916104095	1	1	1	1
Solirubrobacteraceae	22.4242549967124	0.615222586308374	1	1	1	1
Sphingomonadaceae	32.573120107643	0.284077704941809	1.73049882917108e-68	2.00737864183845e-66	3.52990041984781e-65	4.09468448702346e-63
Sporichthyaceae	23.7002656992027	0.574346373538901	0.999999999062481	1	0.999999999982478	1
Staphylococcaceae	24.7525198388889	0.539397194756485	0.999273402865092	1	0.999856623311178	1
Steroidobacteraceae	22.7441189174978	0.607806415599002	1	1	1	1
Streptomycetaceae	22.5125454530115	0.615899696607365	1	1	1	1
Streptosporangiaceae	24.4628981640201	0.553320538787543	0.999991803329845	1	0.999992611935238	1
Sutterellaceae	27.442625275701	0.445790701243421	5.90931297428231e-06	0.000661843053119619	0.000165125254800789	0.0184940285376884
Thermoanaerobaculaceae	25.3996533947793	0.519271081909266	0.9403106020912	1	0.965073752003481	1
Thermomonosporaceae	24.9847465233178	0.529660466708603	0.991735063069446	1	0.998805564314693	1
TRA3-20	24.5646938619658	0.549056346032876	0.999963220844586	1	0.999971292348496	1
Unknown_Family	22.4180924922076	0.61764517396591	1	1	1	1
Xanthobacteraceae	25.4901563224581	0.498387752314233	0.44816719839156	1	0.963617941427552	1
Xanthomonadaceae	28.4500270647866	0.395299184937964	1.32135434942766e-17	1.49313041485326e-15	5.01093086228371e-12	5.66235187438059e-10
