Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
67-14	37.9371035291351	0.350148660704498	4.66400993254148e-34	3.07824655547738e-32	8.85449644955365e-22	5.48978779872326e-20
A21b	37.9833019889869	0.363324906697068	1.15428182123616e-28	6.4639781989225e-27	5.52602643861976e-20	3.03931454124087e-18
A4b	37.7259388959709	0.390954042508698	6.1185002451352e-19	2.38621509560273e-17	8.94286133173856e-16	4.38200205255189e-14
Acidobacteriaceae_(Subgroup_1)	36.9520885616984	0.401103951187346	6.62476762249994e-16	1.98743028674998e-14	2.4444669451578e-11	8.06674091902074e-10
Acidobacteriae_fa	36.5116791917918	0.391409384428318	8.49101208040258e-19	3.22658459055298e-17	3.12923064053418e-10	8.7618457934957e-09
Acidothermaceae	36.7392532925774	0.397755501626583	7.11136826918432e-17	2.34675152883083e-15	1.09045758367895e-10	3.27137275103685e-09
AKYH767	36.213419426827	0.419687804088296	4.28031490187603e-11	8.56062980375206e-10	3.09835091729837e-07	5.8868667428669e-06
Alcaligenaceae	37.3244939645669	0.375617452075263	4.50401562686151e-24	2.29704796969937e-22	4.31934667981628e-15	2.07328640631181e-13
Alicyclobacillaceae	38.3576984870361	0.362493486080872	5.45039522410637e-29	3.16122922998169e-27	1.2875085827961e-21	7.59630063849699e-20
All_BS	79.1652435773363	0.0067331578299416	0	0	0	0
All_PM	33.8559623433613	0.499541285177271	0.500013592969285	0.500013592969285	0.5	0.854727715245424
B1-7BS	38.034227399428	0.369623803251816	2.93795322336956e-26	1.61587427285326e-24	1.03969079245311e-19	5.61433027924679e-18
Bacillaceae	48.3495007056891	0.141784198286228	1.44042080092497e-184	1.49803763296197e-182	6.17168078814783e-202	6.41854801967374e-200
Bacteriovoracaceae	37.284638713365	0.392359699879081	1.67534220294514e-18	6.19876615089702e-17	4.03581148880001e-13	1.775757055072e-11
Bdellovibrionaceae	40.6923841335681	0.308726880857257	3.34858625419917e-54	2.64538314081734e-52	7.31890452429076e-45	5.85512361943261e-43
Beijerinckiaceae	41.6762312412469	0.264987916574615	9.85062364852958e-81	8.96406752016192e-79	9.56517776054588e-68	8.79996353970221e-66
BIrii41	38.2309703810102	0.360368557122644	7.84692614476565e-30	4.70815568685939e-28	1.01099578858672e-21	6.16707431037899e-20
Bryobacteraceae	41.0783363410553	0.27978231283339	3.73974696300359e-71	3.29097732744316e-69	2.46002513828924e-58	2.14022187031164e-56
Burkholderiaceae	38.0832931358776	0.362644423494968	6.24789898078219e-29	3.56130241904585e-27	7.11281309541598e-21	4.12543159534127e-19
Catenulisporaceae	35.5674786335857	0.422646683340051	2.03546595534283e-10	3.25674552854853e-09	3.48030032460787e-05	0.000452439042199023
Caulobacteraceae	41.5578074690921	0.259119065166175	1.05166575979857e-84	9.7804915661267e-83	6.29226006639907e-70	5.85180186175114e-68
Cellulomonadaceae	35.0411906140374	0.439474096947354	5.006534941662e-07	3.5045744591634e-06	0.00356000447047814	0.0279671601434457
Cellvibrionaceae	38.7203633219266	0.354887589571658	4.62264692643217e-32	2.86604109438795e-30	1.05602295390757e-24	6.8641492003992e-23
Chitinophagaceae	42.0494156461847	0.256717558153066	2.33684406975388e-86	2.19663342556865e-84	4.94946904911955e-74	4.65250090617238e-72
Chloroflexaceae	43.8739720120958	0.235236381482087	7.15693948221135e-102	7.08537008738924e-100	6.95753329999535e-96	6.8879579669954e-94
