Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T	Decrease	Decrease_ratio	Comparison	Color	Sig
Rhizobiales_Incertae_Sedis	40.7601532660604	0.288570411882063	9.33518631037836e-66	7.93490836382161e-64	3.73016113214776e-53	3.20793857364707e-51	38.4050903112759	0.485125650801012	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Saccharimonadaceae	36.5779114495227	0.385954556876422	1.53412353783955e-20	6.44331885892611e-19	6.89362929658024e-11	2.13702508193987e-09	42.5873321278136	0.537954918135383	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Phycisphaeraceae	41.1821337017371	0.275784579424279	1.11004496163974e-73	9.99040465475766e-72	2.5856276182141e-60	2.30120858021055e-58	37.9831098755992	0.479795275795414	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Unknown_Family	41.0903894245035	0.261889905069642	8.11166445104844e-83	7.46273129496456e-81	2.79487554871939e-65	2.54333674933465e-63	38.0748541528328	0.480954171708416	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
A21b	37.9833019889869	0.363324906697068	1.15428182123616e-28	6.4639781989225e-27	5.52602643861976e-20	3.03931454124087e-18	41.1819415883494	0.52020229746554	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Iamiaceae	39.4110791782513	0.310677262079631	3.81952315390517e-53	2.97922806004603e-51	2.60201833719351e-38	1.97753393626707e-36	39.754164399085	0.502166892978094	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Rhodanobacteraceae	37.9268542956772	0.355568072773757	8.83750352174408e-32	5.39087714826389e-30	1.90689710477699e-20	1.08693134972288e-18	41.2383892816591	0.520915333777423	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Propionibacteriaceae	40.4956413262116	0.290285533112633	9.95438714046679e-65	8.3616851979921e-63	6.58853321101444e-51	5.60025322936227e-49	38.6696022511247	0.488466914313836	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Promicromonosporaceae	39.8522169305098	0.315376559335268	1.2161768747727e-50	9.36456193574979e-49	5.63238602946891e-39	4.44958496328044e-37	39.3130266468265	0.496594526465667	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Streptomycetaceae	38.7621076177304	0.338822452066831	4.3805802315315e-39	3.02260035975674e-37	5.99012606724552e-28	3.95348320438204e-26	40.4031359596059	0.510364575839853	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
67-14	37.9371035291351	0.350148660704498	4.66400993254148e-34	3.07824655547738e-32	8.85449644955365e-22	5.48978779872326e-20	41.2281400482012	0.52078586744858	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Pseudomonadaceae	38.5947277865222	0.330259494300637	3.98708792833831e-43	2.95044506697035e-41	5.36714973651347e-29	3.70333331819429e-27	40.5705157908141	0.5124788853985	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Nakamurellaceae	37.7641093564265	0.370031081302143	4.16634311187983e-26	2.20816184929631e-24	4.03007428289668e-18	2.09563862710627e-16	41.4011342209098	0.522971096279962	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Polyangiaceae	41.3748181199467	0.283426734641907	6.88006102139593e-69	5.98565308861446e-67	6.62126861379665e-59	5.82671638014105e-57	37.7904254573896	0.477361323602475	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Peptostreptococcaceae	39.3204506788593	0.332929147110856	7.63242285100208e-42	5.41902022421148e-40	1.49664397178286e-32	1.09255009940149e-30	39.844792898477	0.503311694601845	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Geodermatophilaceae	39.302025657398	0.332443449063261	4.47630329962516e-42	3.22293837573011e-40	1.14997990001515e-32	8.50985126011211e-31	39.8632179199383	0.503544435898767	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Salisediminibacteriaceae	39.738412841046	0.317203829594189	1.10005968101045e-49	8.36045357567942e-48	1.44634495880633e-38	1.11368561828087e-36	39.4268307362903	0.498032077647489	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Steroidobacteraceae	37.9290018840587	0.347847497558861	4.74942079295743e-35	3.18211193128148e-33	4.8974690187159e-22	3.08540548179102e-20	41.2362416932776	0.520888205857587	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Dongiaceae	36.6925697758037	0.385656054951337	1.22480115314522e-20	5.26664495852445e-19	1.16530994351681e-11	4.20000203148213e-10	42.4726738015326	0.536506576399796	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Nocardiaceae	36.2109327253955	0.403587251100831	3.30920248857946e-15	9.26576696802249e-14	5.54562145948263e-08	1.22003672108618e-06	42.9543108519408	0.542590522190194	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Hyphomicrobiaceae	37.1190757076177	0.378295537143252	3.95838630868161e-23	1.93960929125399e-21	4.73276853366402e-14	2.17707352548545e-12	42.0461678697186	0.53111903620487	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Geobacteraceae	35.0105421511745	0.435161840323394	8.03426660546551e-08	8.03426660546551e-07	0.00349589501793071	0.0279671601434457	44.1547014261618	0.557753623066001	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Nitrososphaeraceae	36.9067487132408	0.382864134403443	1.44969512182661e-21	6.81356707258507e-20	8.6255016205994e-13	3.53645566444575e-11	42.2584948640955	0.533801109609589	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Crocinitomicaceae	36.8419917056782	0.392896834699078	2.45360630567235e-18	8.83298270042046e-17	1.36737984538506e-11	4.78582945884771e-10	42.3232518716581	0.534619107567232	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Microbacteriaceae	38.9491290020428	0.32537553059982	1.59680731371273e-45	1.19760548528455e-43	4.1500615079949e-32	2.98804428575633e-30	40.2161145752935	0.50800215799256	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Rubrobacteriaceae	37.1086400285073	0.38450505176563	5.11252443055052e-21	2.30063599374773e-19	1.82831195776325e-13	8.22740380993462e-12	42.056603548829	0.531250857679027	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Cellvibrionaceae	38.7203633219266	0.354887589571658	4.62264692643217e-32	2.86604109438795e-30	1.05602295390757e-24	6.8641492003992e-23	40.4448802554097	0.51089188168668	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Deinococcaceae	40.1932593983195	0.299431159890785	2.18130996188211e-59	1.78867416874333e-57	1.65801383219316e-46	1.35957134239839e-44	38.9719841790168	0.492286544169414	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Latescibacteraceae	36.5772024284039	0.390432085752689	4.19561524090437e-19	1.67824609636175e-17	1.13418119399813e-10	3.28912546259458e-09	42.5880411489324	0.537963874352616	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Intrasporangiaceae	36.4291311141491	0.400888928614192	5.75272884645128e-16	1.7833459423999e-14	2.77135557763914e-09	6.92838894409785e-08	42.7361124631872	0.539834282470671	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Bdellovibrionaceae	40.6923841335681	0.308726880857257	3.34858625419917e-54	2.64538314081734e-52	7.31890452429076e-45	5.85512361943261e-43	38.4728594437682	0.48598169733646	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Geminicoccaceae	36.0666180398815	0.43018765146443	8.41101819354441e-09	9.25212001289885e-08	1.48260440526155e-06	2.52042748894464e-05	43.0986255374548	0.544413477302724	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Myxococcaceae	37.114163844012	0.397611310018703	6.44929357319639e-17	2.19275981488677e-15	2.29605409291161e-12	8.95461096235528e-11	42.0510797333243	0.531181081913109	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Catenulisporaceae	35.5674786335857	0.422646683340051	2.03546595534283e-10	3.25674552854853e-09	3.48030032460787e-05	0.000452439042199023	43.5977649437506	0.5507185094575	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
B1-7BS	38.034227399428	0.369623803251816	2.93795322336956e-26	1.61587427285326e-24	1.03969079245311e-19	5.61433027924679e-18	41.1310161779083	0.519559017559613	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Phaselicystidaceae	35.2845920406857	0.426910876094718	1.74541668704333e-09	2.094500024452e-08	0.00053293731138508	0.0053293731138508	43.8806515366506	0.554291878023261	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Rhodobacteraceae	34.0768778896892	0.465856101834691	0.00289601681050594	0.00868805043151782	0.302394338350126	0.854727715245424	45.0883656876471	0.569547488900232	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Solimonadaceae	38.7797397939678	0.33073423041313	6.76240453276718e-43	4.93655530892004e-41	2.30378600183891e-30	1.61265020128724e-28	40.3855037833685	0.51014184961	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Erwiniaceae	37.341186532367	0.385617266565592	1.18943152275097e-20	5.23349870010427e-19	1.31964068654156e-14	6.20231122674533e-13	41.8240570449693	0.528313375352802	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Rhodocyclaceae	35.5872480776903	0.424118112321046	4.32896119519844e-10	6.49344179279766e-09	4.2569039048402e-05	0.000510828468580824	43.577995499646	0.550468785674546	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Mitochondria	40.5552989334248	0.306745300281131	2.75295055337851e-55	2.22988994823659e-53	1.05741603290029e-45	8.56506986649235e-44	38.6099446439115	0.487713330992199	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Alcaligenaceae	37.3244939645669	0.375617452075263	4.50401562686151e-24	2.29704796969937e-22	4.31934667981628e-15	2.07328640631181e-13	41.8407496127694	0.528524232631146	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Clostridiaceae	35.8384030334154	0.421484718219242	1.11077486590446e-10	1.88831727203758e-09	4.65690632106269e-06	6.98535948159404e-05	43.3268405439209	0.547296244994118	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Sandaracinaceae	37.3901283325216	0.373570099888526	8.28701440429593e-25	4.30924749023388e-23	7.78360572199484e-16	3.89180286099742e-14	41.7751152448147	0.527695152027224	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Acidobacteriae_fa	36.5116791917918	0.391409384428318	8.49101208040258e-19	3.22658459055298e-17	3.12923064053418e-10	8.7618457934957e-09	42.6535643855445	0.538791551166976	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Sporichthyaceae	35.6378993794103	0.420921443400156	8.25596111829893e-11	1.48607300129381e-09	1.92234119372771e-05	0.000269127767121879	43.527344197926	0.549828968256812	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Microtrichaceae	37.1387373910505	0.401129247960658	6.73555726503558e-16	1.98743028674998e-14	3.31711589959688e-12	1.26050404184681e-10	42.0265061862858	0.530870673633818	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Hyphomonadaceae	37.9334800532751	0.369860749695174	3.60050683122766e-26	1.94427368886294e-24	9.17825971668383e-19	4.86447764984243e-17	41.2317635240612	0.520831638492743	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Micropepsaceae	38.2240961210474	0.360481549376772	8.70518685368031e-30	5.13606024367138e-28	1.10087384095505e-21	6.6052430457303e-20	40.9411474562889	0.517160632699798	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
BIrii41	38.2309703810102	0.360368557122644	7.84692614476565e-30	4.70815568685939e-28	1.01099578858672e-21	6.16707431037899e-20	40.9342731963261	0.517073798381452	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Nannocystaceae	39.2670613556025	0.35364467477625	1.40433520279597e-32	8.98774529789421e-31	3.17907952052468e-28	2.12998327875154e-26	39.8981822217338	0.503986098176498	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Kineosporiaceae	39.0087261630108	0.344682027991723	1.93865771331186e-36	1.31828724505206e-34	1.54639792417831e-28	1.05155058844125e-26	40.1565174143255	0.507249338216167	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Acidobacteriaceae_(Subgroup_1)	36.9520885616984	0.401103951187346	6.62476762249994e-16	1.98743028674998e-14	2.4444669451578e-11	8.06674091902074e-10	42.2131550156379	0.533228385439122	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Glycomycetaceae	36.9595362890782	0.394708926894012	8.76712874016663e-18	3.06849505905832e-16	1.13513568418436e-11	4.20000203148213e-10	42.2057072882581	0.533134307191608	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
TRA3-20	34.1864560196451	0.453426953880609	8.36801310220785e-05	0.000334720524088314	0.213681928811356	0.854727715245424	44.9787875576912	0.568163319219141	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
env.OPS_17	37.0810474248354	0.387557529078641	5.09036517290239e-20	2.08704972088998e-18	7.43925089479668e-13	3.16407525022171e-11	42.0841961525009	0.53159940209606	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Burkholderiaceae	38.0832931358776	0.362644423494968	6.24789898078219e-29	3.56130241904585e-27	7.11281309541598e-21	4.12543159534127e-19	41.0819504414587	0.518939228694798	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Staphylococcaceae	34.9466113696396	0.437269904766081	1.99417941878596e-07	1.79476147690736e-06	0.00583717020128	0.03502302120768	44.2186322076967	0.558561184296738	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Thermomonosporaceae	36.2479367990805	0.406233293589292	1.75831630636876e-14	4.74745402719565e-13	3.01693620729164e-08	6.93895327677077e-07	42.9173067782558	0.54212309390964	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Alicyclobacillaceae	38.3576984870361	0.362493486080872	5.45039522410637e-29	3.16122922998169e-27	1.2875085827961e-21	7.59630063849699e-20	40.8075450903002	0.515472993529483	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Oligoflexales_fa	34.9418943084894	0.440487654331398	7.56650748646667e-07	4.53990449188e-06	0.00686557282068556	0.03502302120768	44.2233492688469	0.558620769298148	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Saprospiraceae	36.9566010726224	0.384135718875272	3.85563970051908e-21	1.77359426223878e-19	2.1178899259515e-12	8.471559703806e-11	42.2086425047139	0.53317138427649	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Pseudohongiellaceae	34.1557189020242	0.470412050708225	0.0083980589255334	0.0167961178510668	0.250926907798977	0.854727715245424	45.0095246753121	0.568551584526389	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Reyranellaceae	37.2379219267686	0.398317089994114	1.03919076819403e-16	3.3254104582209e-15	7.35831453539932e-13	3.16407525022171e-11	41.9273216505677	0.529617793818938	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Sutterellaceae	38.4759393799912	0.351233892279593	1.35352446789353e-33	8.79790904130795e-32	1.63266341867514e-24	1.04490458795209e-22	40.6893041973451	0.513979397506632	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Enterobacteriaceae	38.4538088199814	0.379397633233889	9.55238685790402e-23	4.58514569179393e-21	2.35077861836368e-20	1.31643602628366e-18	40.7114347573549	0.51425894644768	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
A4b	37.7259388959709	0.390954042508698	6.1185002451352e-19	2.38621509560273e-17	8.94286133173856e-16	4.38200205255189e-14	41.4393046813654	0.523453258131941	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
AKYH767	36.213419426827	0.419687804088296	4.28031490187603e-11	8.56062980375206e-10	3.09835091729837e-07	5.8868667428669e-06	42.9518241505093	0.542559110660094	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Hymenobacteraceae	36.351344807461	0.426273397407249	1.27522085629551e-09	1.65778711318416e-08	1.13331988039247e-07	2.37997174882419e-06	42.8138987698753	0.540816864007379	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Leptospiraceae	37.0165412073018	0.407114464526335	3.03611465804647e-14	7.59028664511617e-13	3.05489843971912e-11	9.77567500710118e-10	42.1487023700345	0.532414232122706	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Moraxellaceae	35.8639304106904	0.420228311811401	5.71470501602953e-11	1.08579395304561e-09	4.15144739815636e-06	6.64231583705018e-05	43.3013131666459	0.546973788116308	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Herpetosiphonaceae	35.2052130486305	0.441016356893624	9.36133836353274e-07	4.68066918176637e-06	0.0014902109655503	0.0134118986899527	43.9600305287058	0.555294578052569	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Thermoanaerobaculaceae	37.6423965294296	0.376340939791993	8.13929707351529e-24	4.06964853675765e-22	1.3401639300817e-16	6.83483604341667e-15	41.5228470479067	0.524508549100126	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Entotheonellaceae	36.2129689202401	0.416774459028503	8.72879208690551e-12	1.83304633825016e-10	1.47894539794536e-07	2.95789079589072e-06	42.9522746570962	0.542564801371908	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Cellulomonadaceae	35.0411906140374	0.439474096947354	5.006534941662e-07	3.5045744591634e-06	0.00356000447047814	0.0279671601434457	44.1240529632989	0.557366477628459	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Bacteriovoracaceae	37.284638713365	0.392359699879081	1.67534220294514e-18	6.19876615089702e-17	4.03581148880001e-13	1.775757055072e-11	41.8806048639713	0.529027676433008	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Gracilibacteraceae	36.2597734440827	0.425418366469296	8.33654285496752e-10	1.16711599969545e-08	3.20772383412938e-07	5.8868667428669e-06	42.9054701332536	0.541973575706103	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Cytophagaceae	36.5526249141062	0.410537117955481	2.41649778137952e-13	5.5579448971729e-12	4.25361594489822e-09	1.02086782677557e-07	42.6126186632301	0.538274332745556	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Streptosporangiaceae	37.0577125364436	0.406595880673434	2.20278419958879e-14	5.72723891893085e-13	1.93854055737431e-11	6.59103789507265e-10	42.1075310408927	0.531894163879607	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Acidothermaceae	36.7392532925774	0.397755501626583	7.11136826918432e-17	2.34675152883083e-15	1.09045758367895e-10	3.27137275103685e-09	42.4259902847589	0.535916879271812	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Frankiaceae	36.6288986045399	0.409222528969022	1.09911007493455e-13	2.63786417984292e-12	1.28077075734599e-09	3.45808104483417e-08	42.5363449727964	0.537310858283948	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
NS9_marine_group	39.8942314858077	0.353932214766233	1.85165174932443e-32	1.16654060207439e-30	1.78888654835401e-30	1.27010944933135e-28	39.2710120915286	0.496063806753337	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
KF-JG30-B3	39.5937764178953	0.336510326986092	3.72237675915723e-40	2.60566373141006e-38	9.96996502714997e-33	7.47747377036248e-31	39.571467159441	0.499859096887433	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Paenibacillaceae	35.4463438828156	0.43884673696921	3.86464769139128e-07	3.09171815311302e-06	0.000259717561501487	0.00285689317651636	43.7188996945207	0.552248660130905	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
Devosiaceae	36.638624337517	0.411075096001255	3.32518316806794e-13	7.31540296974947e-12	1.83686563766038e-09	4.77585065791699e-08	42.5266192398193	0.537188004711628	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	sig
All_PM	33.8559623433613	0.499541285177271	0.500013592969285	0.500013592969285	0.5	0.854727715245424	45.309281233975	0.572338051227146	arabidopsis_thaliana_rhizoplane_vs_CAS	Others	non-sig
Comamonadaceae	40.8067947134854	0.202416347786785	4.26255274391067e-128	5.1150632926928e-126	1.21966857305462e-122	1.46360228766554e-120	18.9925292063572	0.31760441358527	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Oxalobacteraceae	29.2185956966172	0.445950070915288	6.26868018104391e-06	0.000745972941544225	0.395857355316685	1	30.5807282232254	0.511389196710937	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Roseiflexaceae	27.9325130977265	0.492868839603279	0.282205386777604	1	0.998397787719114	1	31.8668108221161	0.532895837833077	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Sphingomonadaceae	25.8614854656124	0.565858462866866	0.999999948776903	1	1	1	33.9378384542302	0.567528798481432	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Gemmatimonadaceae	26.9767438244416	0.536103554871231	0.998236867066931	1	0.99999985194363	1	32.822580095401	0.548878782298571	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Pedosphaeraceae	27.2587815990539	0.52773875516265	0.987509570872653	1	0.999994637944053	1	32.5405423207887	0.544162378230352	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Xanthomonadaceae	24.9098185681443	0.608292113646597	1	1	1	1	34.8895053516983	0.58344314056904	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Flavobacteriaceae	22.6116787126727	0.682435269773223	1	1	1	1	37.1876452071699	0.621874007422186	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Nitrosomonadaceae	23.6913607428071	0.649930602518547	1	1	1	1	36.1079631770355	0.603818919849931	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Nocardioidaceae	22.6029981332157	0.688615271493403	1	1	1	1	37.1963257866269	0.622019169254929	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Fibrobacteraceae	22.7293001161366	0.679262211174091	1	1	1	1	37.070023803706	0.619907072083225	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Methylophilaceae	20.3243854371378	0.769053108045892	1	1	1	1	39.4749384827048	0.660123491289276	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Xanthobacteraceae	20.9671045480187	0.741031872247922	1	1	1	1	38.8322193718239	0.649375558557755	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Gaiellaceae	21.0759912218114	0.739845453579578	1	1	1	1	38.7233326980312	0.647554690583751	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
SC-I-84	19.821562552262	0.783021986268911	1	1	1	1	39.9777613675806	0.66853199579929	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Nitrospiraceae	21.2170583752646	0.739170029732141	1	1	1	1	38.582265544578	0.645195681414312	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Bacillaceae	22.6500884628645	0.677802587353974	1	1	1	1	37.1492354569781	0.621231696645508	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Microscillaceae	22.7469711986245	0.683880558755129	1	1	1	1	37.0523527212181	0.619611565690685	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Mycobacteriaceae	23.7837342317937	0.64430291368235	1	1	1	1	36.0155896880489	0.602274195212067	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Solibacteraceae	23.5258794057126	0.654178773983449	1	1	1	1	36.27344451413	0.606586197575618	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Pseudonocardiaceae	22.4329586568447	0.696397402190026	1	1	1	1	37.3663652629979	0.624862670907204	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Caulobacteraceae	21.6673425715451	0.72130713487059	1	1	1	1	38.1319813482975	0.637665760225168	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Haliangiaceae	21.053182452871	0.73875516264982	1	1	1	1	38.7461414669716	0.647936112436797	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Bryobacteraceae	20.7264332988396	0.748023900391425	1	1	1	1	39.072890621003	0.653400206888256	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Micrococcaceae	22.5212327378539	0.692205726852188	1	1	1	1	37.2780911819887	0.623386499017242	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Chitinophagaceae	21.0049796489721	0.742601958644835	1	1	1	1	38.7943442708705	0.648742188504873	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Chloroflexaceae	19.7007944769252	0.788686777039299	1	1	1	1	40.0985294429174	0.670551551664147	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Rhizobiaceae	21.1886460357227	0.734830789883314	1	1	1	1	38.6106778841199	0.645670809520776	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Micromonosporaceae	22.2225658182254	0.702714006486093	1	1	1	1	37.5767581016172	0.628380985577472	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Methyloligellaceae	20.8866199579278	0.746038103686414	1	1	1	1	38.9127039619148	0.650721469929575	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Solirubrobacteraceae	20.780960774583	0.74934860808721	1	1	1	1	39.0183631452596	0.652488365881216	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Planococcaceae	19.9078309664431	0.783589477216883	1	1	1	1	39.8914929533995	0.667089363867586	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Ilumatobacteraceae	21.8351509695459	0.713847959646587	1	1	1	1	37.9641729502967	0.634859567997548	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Beijerinckiaceae	20.6250115061836	0.756946072338653	1	1	1	1	39.174312413659	0.655096242662706	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Rhizobiales_Incertae_Sedis	21.2298939604983	0.735703528562587	1	1	1	1	38.5694299593443	0.64498103709407	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Saccharimonadaceae	21.8506992969374	0.717962058212935	1	1	1	1	37.9486246229052	0.634599559583199	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Phycisphaeraceae	22.8027786017673	0.68425495100015	1	1	1	1	36.9965453180753	0.618678320973444	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
