Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
All_BS	87.165250901772	0.0102983164154135	0	0	0	0
All_PM	41.4361625506942	0.499541285177271	0.500013592969285	1	0.5	1
Cluster_1	36.2788709286593	0.605784360185577	1	1	1	1
Cluster_10	37.996858850196	0.568121680852535	0.999999981565857	1	0.999999999980482	1
Cluster_100	36.8817772640741	0.600063916513902	1	1	0.999999999999999	1
Cluster_101	57.3655506252663	0.170523862446265	1.67455673644241e-156	2.19366932473956e-154	1.44621672974752e-166	1.89454391596925e-164
Cluster_102	35.5389880795456	0.629764858059805	1	1	1	1
Cluster_103	40.0662673006539	0.537598594173984	0.998811276796775	1	0.986582221466762	1
Cluster_104	37.8572843150038	0.583656429343582	0.999999999993132	1	0.99999999938784	1
Cluster_105	33.921306052743	0.674623626174403	1	1	1	1
Cluster_106	41.8209094464952	0.522493047603468	0.965450233019517	1	0.281617102812975	1
Cluster_107	38.0014818468172	0.574816050296731	0.999999999258652	1	0.999999998881768	1
Cluster_108	38.0302567479655	0.576614650879231	0.999999999702195	1	0.999999996278871	1
Cluster_109	38.8665647049738	0.561605232047302	0.999999679782445	1	0.999993127162875	1
Cluster_11	39.8129694247164	0.522870812751598	0.967720334019815	1	0.998927794702379	1
Cluster_110	37.481231040502	0.584272827386624	0.999999999995136	1	0.999999999999131	1
Cluster_111	40.750129367655	0.519160619332469	0.939244124048403	1	0.877209931818046	1
Cluster_112	35.9128264220517	0.621048433202184	1	1	1	1
Cluster_113	35.3725760849548	0.62979521418778	1	1	1	1
Cluster_114	37.5252445498503	0.585259401545801	0.999999999997215	1	0.999999999994929	1
Cluster_115	35.9180342692763	0.621295498354867	1	1	1	1
Cluster_116	39.9752719739572	0.537861680616432	0.998892500275121	1	0.991091399287461	1
Cluster_117	32.7730420363734	0.694805391922909	1	1	1	1
Cluster_118	39.1642750274747	0.54354080622503	0.999783196257544	1	0.999969750012406	1
Cluster_119	32.3346216976551	0.701007317513293	1	1	1	1
Cluster_12	35.1369336864225	0.63613374235405	1	1	1	1
Cluster_120	35.0669875971199	0.634029050814472	1	1	1	1
Cluster_121	39.9763308741576	0.528662930614324	0.989731386370256	1	0.995715730115986	1
Cluster_122	40.8006686450149	0.516471572329377	0.908429320660525	1	0.85517497568749	1
Cluster_123	32.7804830872518	0.693371064876105	1	1	1	1
Cluster_124	36.1207092753384	0.619804675180998	1	1	1	1
Cluster_125	35.2598401246759	0.633621772764145	1	1	1	1
