Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
All_BS	42.9272048363798	0.112166736092256	6.13191170880804e-216	8.33939992397893e-214	3.14916528747557e-276	4.28286479096678e-274
All_PM	26.0884520225727	0.499541285177271	0.500013592969285	1	0.5	1
Cluster_1	22.4205482396758	0.616676307548051	1	1	1	1
Cluster_10	20.1940518686437	0.697685007951619	1	1	1	1
Cluster_100	22.2945503740055	0.621463300284504	1	1	1	1
Cluster_101	31.1691433656117	0.322435202315161	5.33899738848819e-47	6.88730663114976e-45	8.78241287695032e-42	1.13293126112659e-39
Cluster_102	23.3507498371163	0.582669855184405	0.999999999988129	1	0.999999999999982	1
Cluster_103	22.0642441447845	0.625886862711038	1	1	1	1
Cluster_104	22.5053815529153	0.617827310733758	1	1	1	1
Cluster_105	21.4032485580583	0.653854132059275	1	1	1	1
Cluster_106	26.4217138171728	0.490033914540754	0.210292715162987	1	0.196980106370622	1
Cluster_107	22.4641658803594	0.622173296388801	1	1	1	1
Cluster_108	18.9550482181602	0.742574975419969	1	1	1	1
Cluster_109	23.742378315015	0.57296011036139	0.999999998140699	1	0.999999999888294	1
Cluster_11	22.5929811027105	0.608716256212466	1	1	1	1
Cluster_110	21.9593112573835	0.633538293412214	1	1	1	1
Cluster_111	24.8066453151044	0.545801494533367	0.999892807404595	1	0.999578371396357	1
Cluster_112	21.4142128713539	0.652694696615798	1	1	1	1
Cluster_113	19.6528041982651	0.713554517076165	1	1	1	1
Cluster_114	23.9756806893174	0.562319444280484	0.999999762723839	1	0.999999997511482	1
Cluster_115	22.2397089151696	0.629179659370515	1	1	1	1
Cluster_116	24.3431274879031	0.547802469302366	0.999944030875572	1	0.999999504472369	1
Cluster_117	20.0662102190137	0.70161359684701	1	1	1	1
Cluster_118	25.3851814704402	0.518755870959473	0.935208671942184	1	0.970278786302477	1
Cluster_119	20.5630435424151	0.684569474214999	1	1	1	1
Cluster_12	22.6008983665444	0.615184641148406	1	1	1	1
Cluster_120	20.3373924302659	0.694582780317761	1	1	1	1
Cluster_121	23.839424710779	0.561880123650628	0.999999714568519	1	0.999999999952544	1
Cluster_122	23.467089676637	0.581571131996877	0.999999999978324	1	0.999999999999806	1
Cluster_123	18.4399877069082	0.761657174755169	1	1	1	1
Cluster_124	24.6207525032415	0.548536918954198	0.999956181741885	1	0.99994894751382	1
Cluster_125	21.8339465103915	0.64218135762723	1	1	1	1
Cluster_126	25.326018709473	0.519564524479687	0.943072500819366	1	0.979239683164436	1
Cluster_127	21.4098226483771	0.656137587463594	1	1	1	1
Cluster_128	23.1364397538966	0.588421498209832	0.999999999999552	1	1	1
Cluster_129	21.348481585725	0.65379510625488	1	1	1	1
Cluster_13	25.3014284482784	0.522159973421524	0.96334140736626	1	0.980897021828404	1
Cluster_130	23.74074186115	0.578651041130867	0.999999999896569	1	0.999999999683554	1
Cluster_131	18.5858903741627	0.754222453078702	1	1	1	1
Cluster_132	19.2936333125646	0.734642750535027	1	1	1	1
Cluster_133	23.2563642058401	0.590256357500746	0.99999999999985	1	0.99999999999999	1
Cluster_134	26.1746910025742	0.494851263405182	0.338670794259269	1	0.410210146427879	1
Cluster_14	22.4086742954146	0.616918313346072	1	1	1	1
Cluster_15	21.0547989488766	0.670624206313737	1	1	1	1
Cluster_16	20.1621825522774	0.700183485929091	1	1	1	1
Cluster_17	18.8452797654316	0.745787665630623	1	1	1	1
Cluster_18	21.6443919726239	0.645152885265641	1	1	1	1
Cluster_19	32.0195776912701	0.29392995492115	1.42742084148735e-62	1.85564709393356e-60	1.35512499639651e-57	1.76166249531546e-55
Cluster_2	18.315034701544	0.761199303158218	1	1	1	1
Cluster_20	36.4059544952182	0.202498983912939	5.00645392888018e-128	6.65858372541064e-126	5.83805016022936e-140	7.76460671310505e-138
Cluster_21	26.0211320575876	0.494075495690273	0.316045112884632	1	0.572893157881734	1
Cluster_22	19.7958006484082	0.706618141833949	1	1	1	1
Cluster_23	19.2754140123582	0.731006760984281	1	1	1	1
Cluster_24	33.3796709282845	0.254785727897788	1.06383757480868e-87	1.40426559874746e-85	9.77196349443541e-85	1.28989918126547e-82
Cluster_25	24.2009757461669	0.550528618239648	0.999977814399634	1	0.999999949750409	1
Cluster_26	28.6083176685108	0.407472835481592	3.78595805061033e-14	4.80816672427512e-12	1.34113833638715e-11	1.68983430384781e-09
Cluster_27	24.5267059702782	0.549100193773284	0.999963763328254	1	0.999982602640108	1
Cluster_28	23.1877618256048	0.587683675654891	0.99999999999931	1	1	1
Cluster_29	19.2542966410733	0.729747824899108	1	1	1	1
Cluster_3	25.9170954558703	0.508847968078845	0.762709598354644	1	0.669647640441197	1
Cluster_30	26.9508906179566	0.450931005580468	3.6621886560868e-05	0.00450449204698676	0.00764335957174527	0.940133227324668
Cluster_31	20.7537849285775	0.67419189457654	1	1	1	1
Cluster_32	21.6505279498276	0.6495865664015	1	1	1	1
Cluster_33	21.8150627229152	0.637830312617525	1	1	1	1
Cluster_34	20.9300749578124	0.668624917996293	1	1	1	1
Cluster_35	27.7769735399775	0.414274294599476	2.13573700729165e-12	2.66967125911456e-10	4.15744033538964e-07	5.19680041923705e-05
Cluster_36	26.2354263101993	0.472752002239608	0.013831305089845	1	0.335584363220888	1
Cluster_37	25.9389070422637	0.505428687552807	0.669566929454016	1	0.652518376506494	1
Cluster_38	25.5918005077926	0.51219894731694	0.837897622457054	1	0.908512714171327	1
Cluster_39	23.0395463961597	0.591279190368338	0.999999999999919	1	1	1
Cluster_4	18.8261027041732	0.748024743617203	1	1	1	1
Cluster_40	20.4520682695227	0.690248599823597	1	1	1	1
Cluster_41	21.0521492878153	0.668358458650738	1	1	1	1
Cluster_42	24.3275360904714	0.549526022790706	0.999968652343383	1	0.999999256113826	1
Cluster_43	24.9233108371849	0.526807833904759	0.984862221444274	1	0.999415112873616	1
Cluster_44	21.4199654241847	0.648812485138146	1	1	1	1
Cluster_45	23.028412621919	0.594319019294692	0.999999999999988	1	1	1
Cluster_46	24.1632676750193	0.560426402410951	0.999999478481928	1	0.999999892313125	1
Cluster_47	20.6785817289303	0.680278298235466	1	1	1	1
Cluster_48	21.0146317790687	0.663729992360374	1	1	1	1
Cluster_49	20.4369838579453	0.690496508202057	1	1	1	1
Cluster_5	19.7725568786139	0.711986117130806	1	1	1	1
Cluster_50	26.4462483990503	0.482947445110218	0.0840867087040743	1	0.171588346178149	1
Cluster_51	18.325173852443	0.763042594706903	1	1	1	1
Cluster_52	21.4699424950042	0.651253623762777	1	1	1	1
Cluster_53	21.4310062736057	0.650294032828466	1	1	1	1
Cluster_54	22.9377230630303	0.612402839309837	1	1	1	1
Cluster_55	26.7710935574203	0.475667876976732	0.0246266319257951	1	0.0384219007981707	1
Cluster_56	38.068425977161	0.16987120569481	4.09748798638995e-157	5.49063390176253e-155	5.58177844431719e-178	7.47958311538503e-176
Cluster_57	29.2652247441491	0.4090614728456	9.97222599342666e-14	1.25650047517176e-11	7.94133600665734e-15	1.00854967284548e-12
Cluster_58	22.1328060784032	0.623201188611055	1	1	1	1
Cluster_59	25.9943096517361	0.498608677467827	0.455237554238889	1	0.598510330556085	1
Cluster_6	18.0815249376463	0.770873632498596	1	1	1	1
Cluster_60	22.1458619663819	0.62680007622761	1	1	1	1
Cluster_61	27.5656785537475	0.42865719667904	4.06970038267509e-09	5.04642847451711e-07	1.19285894931647e-05	0.00147914509715242
Cluster_62	23.5784280189897	0.575804310907463	0.999999999549707	1	0.999999999996748	1
Cluster_63	24.0560848236328	0.558119336684875	0.99999867927284	1	0.999999988808349	1
Cluster_64	23.5242857382099	0.578701634677491	0.999999999899285	1	0.999999999999762	1
Cluster_65	25.5781880515665	0.520978614107842	0.954998318560924	1	0.904303346180225	1
Cluster_66	21.9681472429741	0.634922026912394	1	1	1	1
Cluster_67	38.6151777390177	0.167892998021792	5.64992906415869e-159	7.62740423661423e-157	1.68802985129393e-181	2.27884029924681e-179
Cluster_68	25.2427471110804	0.520958376689192	0.954843076897656	1	0.988887176752835	1
Cluster_69	23.5530784777069	0.580016223663951	0.999999999949846	1	0.999999999998595	1
Cluster_7	25.347719366567	0.515223598179307	0.890705774477864	1	0.978244416044296	1
Cluster_70	21.8064093544345	0.633862935336388	1	1	1	1
Cluster_71	23.8460951495985	0.568967436306941	0.999999987522241	1	0.999999999467061	1
Cluster_72	23.7557925032879	0.579960570762664	0.999999999948332	1	0.999999999777925	1
Cluster_73	30.187961230519	0.370665187086503	7.16192183797138e-26	9.16725995260337e-24	3.08553644146963e-25	3.94948664508113e-23
Cluster_74	26.7890845196052	0.481158963237043	0.0639253565737081	1	0.0397389096585238	1
Cluster_75	21.6264950211736	0.645191673651387	1	1	1	1
Cluster_76	25.2061591642407	0.52375788626908	0.972570163551993	1	0.991597703794917	1
Cluster_77	26.6004849498971	0.480454026487408	0.0570990684747931	1	0.0904263550252973	1
Cluster_78	25.8739170464047	0.507981131980012	0.740534016343381	1	0.710548632694653	1
Cluster_79	23.2881087654382	0.587622963398942	0.999999999999286	1	0.999999999999996	1
Cluster_8	22.590089210599	0.613180293476299	1	1	1	1
Cluster_80	22.4721823508923	0.623693632464867	1	1	1	1
Cluster_81	24.2197030204126	0.561531028178919	0.999999669713194	1	0.999999657468729	1
Cluster_82	23.8296998969154	0.573259455512251	0.999999998394587	1	0.999999999299374	1
Cluster_83	23.1460644057439	0.599222377188382	0.999999999999999	1	0.999999999999997	1
Cluster_84	25.5729818469409	0.504885650152371	0.653516653836875	1	0.924279582712413	1
Cluster_85	32.6861996142064	0.293101907208063	4.65437955517407e-63	6.09723721727803e-61	1.70227394401405e-61	2.22997886665841e-59
Cluster_86	25.152086830735	0.539357563144962	0.999265322564415	1	0.991012326482086	1
Cluster_87	22.0270728680018	0.636040987518572	1	1	1	1
Cluster_88	22.1520893920486	0.626035270447803	1	1	1	1
Cluster_89	23.7302559266626	0.567961467954891	0.999999980161593	1	0.999999999992719	1
Cluster_9	20.5719663701791	0.68646588898764	1	1	1	1
Cluster_90	23.7520581670486	0.570063629817138	0.999999992526458	1	0.99999999997588	1
Cluster_91	21.4026061035849	0.650643128300175	1	1	1	1
Cluster_92	22.7786294357735	0.602956180929269	1	1	1	1
Cluster_93	22.0860537307458	0.631208460590157	1	1	1	1
Cluster_94	23.928444128266	0.567671398287577	0.999999977350779	1	0.999999998077244	1
Cluster_95	25.1444526921606	0.518051777435615	0.927696609198205	1	0.995398132175804	1
Cluster_96	21.0583093363336	0.66467103232759	1	1	1	1
Cluster_97	24.1996591935555	0.556222078686457	0.999997234518934	1	0.999999865268273	1
Cluster_98	21.331502392449	0.655409040392201	1	1	1	1
Cluster_99	25.0609035750831	0.536160050998295	0.99826250971538	1	0.996581361167844	1
