Sample_ID	RA_rep	Host.Species	Compartment	Soil
bourceret_2018_00242	0.835	zea_mays_l	soil	DOK
bourceret_2018_00243	0.835	zea_mays_l	soil	DOK
bourceret_2018_00244	0.736	zea_mays_l	soil	DOK
bourceret_2018_00245	0.7585	zea_mays_l	soil	DOK
bourceret_2018_00246	0.6945	zea_mays_l	soil	DOK
bourceret_2018_00247	0.769	zea_mays_l	soil	DOK
bourceret_2018_00248	0.801	zea_mays_l	soil	DOK
bourceret_2018_00249	0.8285	zea_mays_l	soil	DOK
bourceret_2018_00250	0.799	zea_mays_l	soil	DOK
bourceret_2018_00251	0.568	zea_mays_l	soil	DOK
bourceret_2018_00252	0.7565	zea_mays_l	soil	DOK
bourceret_2018_00253	0.799	zea_mays_l	soil	DOK
bourceret_2018_00254	0.818	zea_mays_l	soil	DOK
bourceret_2018_00255	0.804	zea_mays_l	soil	DOK
bourceret_2018_00256	0.7925	zea_mays_l	soil	DOK
bourceret_2018_00257	0.7565	zea_mays_l	soil	DOK
bourceret_2018_00258	0.814	zea_mays_l	soil	DOK
bourceret_2018_00259	0.6545	zea_mays_l	soil	DEMO
bourceret_2018_00260	0.613	zea_mays_l	soil	DEMO
bourceret_2018_00261	0.623	zea_mays_l	soil	DEMO
bourceret_2018_00262	0.7215	zea_mays_l	soil	DEMO
bourceret_2018_00263	0.8305	zea_mays_l	soil	DEMO
bourceret_2018_00264	0.6765	zea_mays_l	soil	DEMO
bourceret_2018_00265	0.912	zea_mays_l	root	DEMO
bourceret_2018_00266	0.9295	zea_mays_l	root	DEMO
bourceret_2018_00267	0.898	zea_mays_l	root	DEMO
bourceret_2018_00268	0.723	zea_mays_l	root	DEMO
bourceret_2018_00269	0.8945	zea_mays_l	root	DEMO
bourceret_2018_00270	0.9235	zea_mays_l	root	DEMO
bourceret_2018_00271	0.867	zea_mays_l	root	DEMO
bourceret_2018_00272	0.945	zea_mays_l	root	DEMO
bourceret_2018_00273	0.94	zea_mays_l	root	DEMO
bourceret_2018_00274	0.955	zea_mays_l	root	DEMO
bourceret_2018_00275	0.979	zea_mays_l	root	DEMO
bourceret_2018_00276	0.91	zea_mays_l	root	DEMO
bourceret_2018_00277	0.836	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00278	0.8495	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00279	0.769	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00280	0.584	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00281	0.6515	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00282	0.716	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00283	0.6715	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00284	0.818	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00285	0.715	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00286	0.7625	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00287	0.8395	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00288	0.7535	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00289	0.893	zea_mays_l	root	DEMO
bourceret_2018_00290	0.902	zea_mays_l	root	DEMO
bourceret_2018_00291	0.943	zea_mays_l	root	DEMO
bourceret_2018_00292	0.876	zea_mays_l	root	DEMO
bourceret_2018_00293	0.9285	zea_mays_l	root	DEMO
bourceret_2018_00294	0.8775	zea_mays_l	root	DEMO
bourceret_2018_00295	0.826	zea_mays_l	root	DEMO
bourceret_2018_00296	0.8815	zea_mays_l	root	DEMO
bourceret_2018_00297	0.766	zea_mays_l	root	DEMO
bourceret_2018_00298	0.791	zea_mays_l	root	DEMO
bourceret_2018_00299	0.8185	zea_mays_l	root	DEMO
bourceret_2018_00300	0.8505	zea_mays_l	root	DEMO
bourceret_2018_00301	0.9155	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00302	0.709	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00303	0.828	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00304	0.741	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00305	0.8265	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00306	0.869	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00307	0.705	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00308	0.7985	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00309	0.6945	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00310	0.7805	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00311	0.75	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00312	0.7595	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00313	0.762	zea_mays_l	root	DEMO
bourceret_2018_00314	0.9625	zea_mays_l	root	DEMO
bourceret_2018_00315	0.664	zea_mays_l	root	DEMO
bourceret_2018_00316	0.916	zea_mays_l	root	DEMO
bourceret_2018_00317	0.9105	zea_mays_l	root	DEMO
bourceret_2018_00318	0.905	zea_mays_l	root	DEMO
bourceret_2018_00319	0.83	zea_mays_l	root	DOK
bourceret_2018_00320	0.923	zea_mays_l	root	DOK
bourceret_2018_00321	0.929	zea_mays_l	root	DOK
bourceret_2018_00322	0.9465	zea_mays_l	root	DOK
bourceret_2018_00323	0.9485	zea_mays_l	root	DOK
bourceret_2018_00324	0.912	zea_mays_l	root	DOK
bourceret_2018_00325	0.6525	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00326	0.8745	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00327	0.8905	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00328	0.8445	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00329	0.783	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00330	0.8395	zea_mays_l	rhizosphere	DEMO
bourceret_2018_00331	0.8105	zea_mays_l	rhizosphere	DOK
bourceret_2018_00332	0.855	zea_mays_l	rhizosphere	DOK
bourceret_2018_00333	0.781	zea_mays_l	rhizosphere	DOK
bourceret_2018_00334	0.8475	zea_mays_l	rhizosphere	DOK
bourceret_2018_00335	0.829	zea_mays_l	rhizosphere	DOK
bourceret_2018_00336	0.8415	zea_mays_l	rhizosphere	DOK
bourceret_2018_00337	0.8605	zea_mays_l	root	DOK
bourceret_2018_00338	0.865	zea_mays_l	root	DOK
bourceret_2018_00339	0.9295	zea_mays_l	root	DOK
bourceret_2018_00340	0.8765	zea_mays_l	root	DOK
bourceret_2018_00341	0.8915	zea_mays_l	root	DOK
bourceret_2018_00342	0.6845	zea_mays_l	root	DOK
bourceret_2018_00343	0.8505	zea_mays_l	root	DOK
bourceret_2018_00344	0.879	zea_mays_l	root	DOK
bourceret_2018_00345	0.9115	zea_mays_l	root	DOK
bourceret_2018_00346	0.658	zea_mays_l	root	DOK
bourceret_2018_00347	0.83	zea_mays_l	root	DOK
bourceret_2018_00348	0.908	zea_mays_l	root	DOK
bourceret_2018_00349	0.8585	zea_mays_l	rhizosphere	DOK
bourceret_2018_00350	0.839	zea_mays_l	rhizosphere	DOK
bourceret_2018_00351	0.892	zea_mays_l	rhizosphere	DOK
bourceret_2018_00352	0.9265	zea_mays_l	rhizosphere	DOK
bourceret_2018_00353	0.793	zea_mays_l	rhizosphere	DOK
bourceret_2018_00354	0.813	zea_mays_l	rhizosphere	DOK
bourceret_2018_00355	0.812	zea_mays_l	rhizosphere	DOK
bourceret_2018_00356	0.7855	zea_mays_l	rhizosphere	DOK
bourceret_2018_00357	0.815	zea_mays_l	rhizosphere	DOK
bourceret_2018_00358	0.803	zea_mays_l	rhizosphere	DOK
bourceret_2018_00359	0.83	zea_mays_l	rhizosphere	DOK
bourceret_2018_00360	0.8265	zea_mays_l	rhizosphere	DOK
bourceret_2018_00361	0.8355	zea_mays_l	root	DOK
bourceret_2018_00362	0.89	zea_mays_l	root	DOK
bourceret_2018_00363	0.7825	zea_mays_l	root	DOK
bourceret_2018_00364	0.7705	zea_mays_l	root	DOK
bourceret_2018_00365	0.8305	zea_mays_l	root	DOK
bourceret_2018_00366	0.5565	zea_mays_l	root	DOK
bourceret_2018_00367	0.8445	zea_mays_l	root	DOK
bourceret_2018_00368	0.766	zea_mays_l	root	DOK
bourceret_2018_00369	0.829	zea_mays_l	root	DOK
bourceret_2018_00370	0.816	zea_mays_l	root	DOK
bourceret_2018_00371	0.8225	zea_mays_l	root	DOK
bourceret_2018_00372	0.5095	zea_mays_l	root	DOK
bourceret_2018_00373	0.77	zea_mays_l	rhizosphere	DOK
bourceret_2018_00374	0.75	zea_mays_l	rhizosphere	DOK
bourceret_2018_00375	0.8265	zea_mays_l	rhizosphere	DOK
bourceret_2018_00376	0.781	zea_mays_l	rhizosphere	DOK
bourceret_2018_00377	0.772	zea_mays_l	rhizosphere	DOK
bourceret_2018_00378	0.7435	zea_mays_l	rhizosphere	DOK
bourceret_2018_00379	0.8205	zea_mays_l	rhizosphere	DOK
bourceret_2018_00380	0.806	zea_mays_l	rhizosphere	DOK
bourceret_2018_00381	0.734	zea_mays_l	rhizosphere	DOK
bourceret_2018_00382	0.825	zea_mays_l	rhizosphere	DOK
bourceret_2018_00383	0.8235	zea_mays_l	rhizosphere	DOK
bourceret_2018_00384	0.8255	zea_mays_l	rhizosphere	DOK
bourceret_2018_00385	0.954	zea_mays_l	root	DOK
bourceret_2018_00386	0.893	zea_mays_l	root	DOK
bourceret_2018_00387	0.7275	zea_mays_l	root	DOK
bourceret_2018_00388	0.895	zea_mays_l	root	DOK
bourceret_2018_00389	0.7985	zea_mays_l	root	DOK
bourceret_2018_00390	0.904	zea_mays_l	root	DOK
bourceret_2018_00391	0.9065	zea_mays_l	root	DOK
bourceret_2018_00392	0.851	zea_mays_l	root	DOK
bourceret_2018_00393	0.7225	zea_mays_l	root	DOK
bourceret_2018_00394	0.893	zea_mays_l	root	DOK
bourceret_2018_00395	0.8795	zea_mays_l	root	DOK
bourceret_2018_00396	0.9115	zea_mays_l	root	DOK
bourceret_2018_00397	0.863	zea_mays_l	rhizosphere	DOK
bourceret_2018_00398	0.8585	zea_mays_l	rhizosphere	DOK
bourceret_2018_00399	0.7315	zea_mays_l	rhizosphere	DOK
bourceret_2018_00400	0.7915	zea_mays_l	rhizosphere	DOK
bourceret_2018_00401	0.8585	zea_mays_l	rhizosphere	DOK
bourceret_2018_00402	0.8495	zea_mays_l	rhizosphere	DOK
bourceret_2018_00403	0.806	zea_mays_l	rhizosphere	DOK
bourceret_2018_00404	0.8065	zea_mays_l	rhizosphere	DOK
bourceret_2018_00405	0.8135	zea_mays_l	rhizosphere	DOK
bourceret_2018_00406	0.7675	zea_mays_l	rhizosphere	DOK
bourceret_2018_00407	0.809	zea_mays_l	rhizosphere	DOK
bourceret_2018_00408	0.8095	zea_mays_l	rhizosphere	DOK
bourceret_2018_00409	0.8275	zea_mays_l	root	DOK
bourceret_2018_00410	0.983	zea_mays_l	root	DOK
bourceret_2018_00411	0.8205	zea_mays_l	root	DOK
bourceret_2018_00412	0.894	zea_mays_l	root	DOK
bourceret_2018_00413	0.8625	zea_mays_l	root	DOK
bourceret_2018_00414	0.82	zea_mays_l	root	DOK
bourceret_2018_00415	0.917	zea_mays_l	root	DOK
bourceret_2018_00416	0.94	zea_mays_l	root	DOK
bourceret_2018_00417	0.845	zea_mays_l	root	DOK
bourceret_2018_00418	0.83	zea_mays_l	root	DOK
bourceret_2018_00419	0.8425	zea_mays_l	root	DOK
bourceret_2018_00420	0.845	zea_mays_l	root	DOK
bourceret_2018_00421	0.899	zea_mays_l	rhizosphere	DOK
bourceret_2018_00422	0.899	zea_mays_l	rhizosphere	DOK
bourceret_2018_00423	0.8465	zea_mays_l	rhizosphere	DOK
bourceret_2018_00424	0.764	zea_mays_l	rhizosphere	DOK
bourceret_2018_00425	0.7755	zea_mays_l	rhizosphere	DOK
bourceret_2018_00426	0.788	zea_mays_l	rhizosphere	DOK
bourceret_2018_00427	0.7805	zea_mays_l	rhizosphere	DOK
bourceret_2018_00428	0.812	zea_mays_l	rhizosphere	DOK
bourceret_2018_00429	0.7865	zea_mays_l	rhizosphere	DOK
bourceret_2018_00430	0.83	zea_mays_l	rhizosphere	DOK
bourceret_2018_00431	0.758	zea_mays_l	rhizosphere	DOK
bourceret_2018_00432	0.7935	zea_mays_l	rhizosphere	DOK
bourceret_2018_00433	0.9165	zea_mays_l	root	DOK
bourceret_2018_00434	0.919	zea_mays_l	root	DOK
bourceret_2018_00435	0.8615	zea_mays_l	root	DOK
bourceret_2018_00436	0.7615	zea_mays_l	root	DOK
bourceret_2018_00437	0.9255	zea_mays_l	root	DOK
bourceret_2018_00438	0.91	zea_mays_l	root	DOK
bourceret_2018_00439	0.884	zea_mays_l	root	DOK
bourceret_2018_00440	0.894	zea_mays_l	root	DOK
bourceret_2018_00441	0.7875	zea_mays_l	root	DOK
bourceret_2018_00442	0.576	zea_mays_l	root	DOK
bourceret_2018_00443	0.758	zea_mays_l	root	DOK
bourceret_2018_00444	0.849	zea_mays_l	root	DOK
bourceret_2018_00445	0.8695	zea_mays_l	rhizosphere	DOK
bourceret_2018_00446	0.807	zea_mays_l	rhizosphere	DOK
bourceret_2018_00447	0.811	zea_mays_l	rhizosphere	DOK
bourceret_2018_00448	0.827	zea_mays_l	rhizosphere	DOK
bourceret_2018_00449	0.815	zea_mays_l	rhizosphere	DOK
bourceret_2018_00450	0.8305	zea_mays_l	rhizosphere	DOK
bourceret_2018_00451	0.853	zea_mays_l	rhizosphere	DOK
bourceret_2018_00452	0.803	zea_mays_l	rhizosphere	DOK
bourceret_2018_00453	0.795	zea_mays_l	rhizosphere	DOK
bourceret_2018_00454	0.762	zea_mays_l	rhizosphere	DOK
bourceret_2018_00455	0.656	zea_mays_l	rhizosphere	DOK
bourceret_2018_00456	0.788	zea_mays_l	rhizosphere	DOK
bourceret_2018_00457	0.762	zea_mays_l	root	DOK
bourceret_2018_00458	0.83	zea_mays_l	root	DOK
bourceret_2018_00459	0.776	zea_mays_l	root	DOK
bourceret_2018_00460	0.6195	zea_mays_l	root	DOK
bourceret_2018_00461	0.8115	zea_mays_l	root	DOK
bourceret_2018_00462	0.844	zea_mays_l	root	DOK
bourceret_2018_00463	0.7555	zea_mays_l	root	DOK
bourceret_2018_00464	0.614	zea_mays_l	root	DOK
bourceret_2018_00465	0.792	zea_mays_l	root	DOK
bourceret_2018_00466	0.8785	zea_mays_l	root	DOK
bourceret_2018_00467	0.9445	zea_mays_l	root	DOK
bourceret_2018_00468	0.9005	zea_mays_l	root	DOK
bourceret_2018_00469	0.783	zea_mays_l	rhizosphere	DOK
bourceret_2018_00470	0.8125	zea_mays_l	rhizosphere	DOK
bourceret_2018_00471	0.691	zea_mays_l	rhizosphere	DOK
bourceret_2018_00472	0.7125	zea_mays_l	rhizosphere	DOK
bourceret_2018_00473	0.837	zea_mays_l	rhizosphere	DOK
bourceret_2018_00474	0.753	zea_mays_l	rhizosphere	DOK
bourceret_2018_00475	0.771	zea_mays_l	rhizosphere	DOK
bourceret_2018_00476	0.8205	zea_mays_l	rhizosphere	DOK
bourceret_2018_00477	0.825	zea_mays_l	rhizosphere	DOK
bourceret_2018_00478	0.8245	zea_mays_l	rhizosphere	DOK
bourceret_2018_00479	0.8715	zea_mays_l	rhizosphere	DOK
bourceret_2018_00480	0.824	zea_mays_l	rhizosphere	DOK
bourceret_2018_00481	0.896	zea_mays_l	root	DOK
bourceret_2018_00482	0.6855	zea_mays_l	root	DOK
bourceret_2018_00483	0.8735	zea_mays_l	root	DOK
bourceret_2018_00484	0.9135	zea_mays_l	root	DOK
bourceret_2018_00485	0.851	zea_mays_l	root	DOK
bourceret_2018_00486	0.7875	zea_mays_l	root	DOK
bourceret_2018_00487	0.9255	zea_mays_l	root	DOK
bourceret_2018_00488	0.726	zea_mays_l	root	DOK
bourceret_2018_00489	0.461	zea_mays_l	root	DOK
bourceret_2018_00490	0.954	zea_mays_l	root	DOK
bourceret_2018_00491	0.891	zea_mays_l	root	DOK
bourceret_2018_00492	0.7415	zea_mays_l	root	DOK
bourceret_2018_00493	0.813	zea_mays_l	rhizosphere	DOK
bourceret_2018_00494	0.817	zea_mays_l	rhizosphere	DOK
bourceret_2018_00495	0.7285	zea_mays_l	rhizosphere	DOK
bourceret_2018_00496	0.74	zea_mays_l	rhizosphere	DOK
bourceret_2018_00497	0.7345	zea_mays_l	rhizosphere	DOK
bourceret_2018_00498	0.684	zea_mays_l	rhizosphere	DOK
bourceret_2018_00499	0.8215	zea_mays_l	rhizosphere	DOK
bourceret_2018_00500	0.72	zea_mays_l	rhizosphere	DOK
bourceret_2018_00501	0.73	zea_mays_l	rhizosphere	DOK
bourceret_2018_00502	0.852	zea_mays_l	rhizosphere	DOK
bourceret_2018_00503	0.8125	zea_mays_l	rhizosphere	DOK
bourceret_2018_00504	0.754	zea_mays_l	rhizosphere	DOK
bourceret_2018_00505	0.841	zea_mays_l	soil	DOK
bourceret_2018_00506	0.832	zea_mays_l	soil	DOK
bourceret_2018_00507	0.8025	zea_mays_l	soil	DOK
bourceret_2018_00508	0.7755	zea_mays_l	soil	DOK
bourceret_2018_00509	0.739	zea_mays_l	soil	DOK
bourceret_2018_00510	0.685	zea_mays_l	soil	DOK
bourceret_2018_00511	0.7935	zea_mays_l	soil	DOK
bourceret_2018_00512	0.8005	zea_mays_l	soil	DOK
bourceret_2018_00513	0.7695	zea_mays_l	soil	DOK
bourceret_2018_00514	0.7425	zea_mays_l	soil	DOK
bourceret_2018_00515	0.7025	zea_mays_l	soil	DOK
bourceret_2018_00516	0.78	zea_mays_l	soil	DOK
bourceret_2018_00517	0.6995	zea_mays_l	soil	DOK
bourceret_2018_00518	0.638	zea_mays_l	soil	DOK
bourceret_2018_00519	0.838	zea_mays_l	soil	DOK
bourceret_2018_00520	0.7485	zea_mays_l	soil	DOK
bourceret_2018_00521	0.7625	zea_mays_l	soil	DOK
bourceret_2018_00522	0.7345	zea_mays_l	soil	DOK
bourceret_2018_00523	0.727	zea_mays_l	soil	DEMO
bourceret_2018_00524	0.761	zea_mays_l	soil	DEMO
bourceret_2018_00525	0.6695	zea_mays_l	soil	DEMO
bourceret_2018_00526	0.6195	zea_mays_l	soil	DEMO
bourceret_2018_00527	0.655	zea_mays_l	soil	DEMO
bourceret_2018_00528	0.661	zea_mays_l	soil	DEMO
bourceret_2019_00001	0.944	zea_mays_l	root	DEMO
bourceret_2019_00002	0.9555	zea_mays_l	root	DEMO
bourceret_2019_00003	0.9005	zea_mays_l	root	DEMO
bourceret_2019_00004	0.947	zea_mays_l	root	DEMO
bourceret_2019_00005	0.868	zea_mays_l	root	DEMO
bourceret_2019_00006	0.9385	zea_mays_l	root	DEMO
bourceret_2019_00007	0.8965	zea_mays_l	root	DEMO
bourceret_2019_00008	0.895	zea_mays_l	root	DEMO
bourceret_2019_00009	0.9255	zea_mays_l	root	DEMO
bourceret_2019_00010	0.8785	zea_mays_l	root	DEMO
bourceret_2019_00011	0.9555	zea_mays_l	root	DEMO
bourceret_2019_00012	0.911	zea_mays_l	root	DEMO
bourceret_2019_00013	0.6545	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00014	0.7865	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00015	0.8125	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00016	0.8515	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00017	0.81	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00018	0.809	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00019	0.652	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00020	0.714	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00021	0.7115	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00022	0.696	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00023	0.843	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00024	0.821	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00025	0.854	zea_mays_l	root	DEMO
bourceret_2019_00026	0.33	zea_mays_l	root	DEMO
bourceret_2019_00027	0.96	zea_mays_l	root	DEMO
bourceret_2019_00028	0.946	zea_mays_l	root	DEMO
bourceret_2019_00029	0.9535	zea_mays_l	root	DEMO
bourceret_2019_00030	0.9315	zea_mays_l	root	DEMO
bourceret_2019_00031	0.909	zea_mays_l	root	DEMO
bourceret_2019_00032	0.978	zea_mays_l	root	DEMO
bourceret_2019_00033	0.9755	zea_mays_l	root	DEMO
bourceret_2019_00034	0.9415	zea_mays_l	root	DEMO
bourceret_2019_00035	0.9535	zea_mays_l	root	DEMO
bourceret_2019_00036	0.944	zea_mays_l	root	DEMO
bourceret_2019_00037	0.685	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00038	0.771	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00039	0.876	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00040	0.786	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00041	0.858	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00042	0.8575	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00043	0.72	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00044	0.8355	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00045	0.8095	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00046	0.806	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00047	0.8375	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00048	0.807	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00049	0.9595	zea_mays_l	root	DEMO
bourceret_2019_00050	0.9325	zea_mays_l	root	DEMO
bourceret_2019_00051	0.9485	zea_mays_l	root	DEMO
bourceret_2019_00052	0.959	zea_mays_l	root	DEMO
bourceret_2019_00053	0.9525	zea_mays_l	root	DEMO
bourceret_2019_00054	0.954	zea_mays_l	root	DEMO
bourceret_2019_00055	0.885	zea_mays_l	root	DOK
bourceret_2019_00056	0.9515	zea_mays_l	root	DOK
bourceret_2019_00057	0.957	zea_mays_l	root	DOK
bourceret_2019_00058	0.956	zea_mays_l	root	DOK
bourceret_2019_00059	0.945	zea_mays_l	root	DOK
bourceret_2019_00060	0.9445	zea_mays_l	root	DOK
bourceret_2019_00061	0.839	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00062	0.824	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00063	0.7945	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00064	0.8125	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00065	0.867	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00066	0.905	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00067	0.7815	zea_mays_l	rhizosphere	DOK
bourceret_2019_00068	0.9005	zea_mays_l	rhizosphere	DOK
bourceret_2019_00069	0.935	zea_mays_l	rhizosphere	DOK
bourceret_2019_00070	0.8295	zea_mays_l	rhizosphere	DOK
bourceret_2019_00071	0.915	zea_mays_l	rhizosphere	DOK
bourceret_2019_00072	0.8705	zea_mays_l	rhizosphere	DOK
bourceret_2019_00073	0.9355	zea_mays_l	root	DOK
bourceret_2019_00074	0.9665	zea_mays_l	root	DOK
bourceret_2019_00075	0.94	zea_mays_l	root	DOK
bourceret_2019_00076	0.9395	zea_mays_l	root	DOK
bourceret_2019_00077	0.9065	zea_mays_l	root	DOK
bourceret_2019_00078	0.9375	zea_mays_l	root	DOK
bourceret_2019_00079	0.956	zea_mays_l	root	DOK
bourceret_2019_00080	0.9455	zea_mays_l	root	DOK
bourceret_2019_00081	0.958	zea_mays_l	root	DOK
bourceret_2019_00082	0.9	zea_mays_l	root	DOK
bourceret_2019_00083	0.939	zea_mays_l	root	DOK
bourceret_2019_00084	0.9265	zea_mays_l	root	DOK
bourceret_2019_00085	0.8935	zea_mays_l	rhizosphere	DOK
bourceret_2019_00086	0.879	zea_mays_l	rhizosphere	DOK
bourceret_2019_00087	0.8735	zea_mays_l	rhizosphere	DOK
bourceret_2019_00088	0.875	zea_mays_l	rhizosphere	DOK
bourceret_2019_00089	0.878	zea_mays_l	rhizosphere	DOK
bourceret_2019_00090	0.9375	zea_mays_l	rhizosphere	DOK
bourceret_2019_00091	0.9275	zea_mays_l	rhizosphere	DOK
bourceret_2019_00092	0.6955	zea_mays_l	rhizosphere	DOK
bourceret_2019_00093	0.8995	zea_mays_l	rhizosphere	DOK
bourceret_2019_00094	0.8525	zea_mays_l	rhizosphere	DOK
bourceret_2019_00095	0.883	zea_mays_l	rhizosphere	DOK
bourceret_2019_00096	0.863	zea_mays_l	rhizosphere	DOK
bourceret_2019_00097	0.93	zea_mays_l	root	DOK
bourceret_2019_00098	0.918	zea_mays_l	root	DOK
bourceret_2019_00099	0.901	zea_mays_l	root	DOK
bourceret_2019_00100	0.919	zea_mays_l	root	DOK
bourceret_2019_00101	0.8735	zea_mays_l	root	DOK
bourceret_2019_00102	0.909	zea_mays_l	root	DOK
bourceret_2019_00103	0.9385	zea_mays_l	root	DOK
bourceret_2019_00104	0.937	zea_mays_l	root	DOK
bourceret_2019_00105	0.91	zea_mays_l	root	DOK
bourceret_2019_00106	0.7275	zea_mays_l	root	DOK
bourceret_2019_00107	0.8585	zea_mays_l	root	DOK
bourceret_2019_00108	0.743	zea_mays_l	root	DOK
bourceret_2019_00109	0.845	zea_mays_l	rhizosphere	DOK
bourceret_2019_00110	0.872	zea_mays_l	rhizosphere	DOK
bourceret_2019_00111	0.87	zea_mays_l	rhizosphere	DOK
bourceret_2019_00112	0.864	zea_mays_l	rhizosphere	DOK
bourceret_2019_00113	0.841	zea_mays_l	rhizosphere	DOK
bourceret_2019_00114	0.83	zea_mays_l	rhizosphere	DOK
bourceret_2019_00115	0.889	zea_mays_l	rhizosphere	DOK
bourceret_2019_00116	0.884	zea_mays_l	rhizosphere	DOK
bourceret_2019_00117	0.8705	zea_mays_l	rhizosphere	DOK
bourceret_2019_00118	0.871	zea_mays_l	rhizosphere	DOK
bourceret_2019_00119	0.9025	zea_mays_l	rhizosphere	DOK
bourceret_2019_00120	0.8975	zea_mays_l	rhizosphere	DOK
bourceret_2019_00121	0.915	zea_mays_l	root	DOK
bourceret_2019_00122	0.8875	zea_mays_l	root	DOK
bourceret_2019_00123	0.9235	zea_mays_l	root	DOK
bourceret_2019_00124	0.9325	zea_mays_l	root	DOK
bourceret_2019_00125	0.923	zea_mays_l	root	DOK
bourceret_2019_00126	0.9015	zea_mays_l	root	DOK
bourceret_2019_00127	0.922	zea_mays_l	root	DOK
bourceret_2019_00128	0.901	zea_mays_l	root	DOK
bourceret_2019_00129	0.924	zea_mays_l	root	DOK
bourceret_2019_00130	0.9495	zea_mays_l	root	DOK
bourceret_2019_00131	0.9235	zea_mays_l	root	DOK
bourceret_2019_00132	0.9435	zea_mays_l	root	DOK
bourceret_2019_00133	0.8835	zea_mays_l	rhizosphere	DOK
bourceret_2019_00134	0.8745	zea_mays_l	rhizosphere	DOK
bourceret_2019_00135	0.8865	zea_mays_l	rhizosphere	DOK
bourceret_2019_00136	0.919	zea_mays_l	rhizosphere	DOK
bourceret_2019_00137	0.9175	zea_mays_l	rhizosphere	DOK
bourceret_2019_00138	0.8775	zea_mays_l	rhizosphere	DOK
bourceret_2019_00139	0.874	zea_mays_l	rhizosphere	DOK
bourceret_2019_00140	0.849	zea_mays_l	rhizosphere	DOK
bourceret_2019_00141	0.843	zea_mays_l	rhizosphere	DOK
bourceret_2019_00142	0.83	zea_mays_l	rhizosphere	DOK
bourceret_2019_00143	0.919	zea_mays_l	rhizosphere	DOK
bourceret_2019_00144	0.9185	zea_mays_l	rhizosphere	DOK
bourceret_2019_00145	0.9425	zea_mays_l	root	DOK
bourceret_2019_00146	0.941	zea_mays_l	root	DOK
bourceret_2019_00147	0.955	zea_mays_l	root	DOK
bourceret_2019_00148	0.9515	zea_mays_l	root	DOK
