Sample_ID	RA_rep	Host.Species	Compartment	Soil
bourceret_2019_00092	0.72927807486631	zea_mays_l	rhizosphere	DOK
bourceret_2019_00093	0.707970529135968	zea_mays_l	rhizosphere	DOK
bourceret_2019_00094	0.691007437457742	zea_mays_l	rhizosphere	DOK
bourceret_2019_00095	0.73007367716008	zea_mays_l	rhizosphere	DOK
bourceret_2019_00096	0.709785522788204	zea_mays_l	rhizosphere	DOK
bourceret_2019_00097	0.747820254862508	zea_mays_l	root	DOK
bourceret_2019_00098	0.74479516453996	zea_mays_l	root	DOK
bourceret_2019_00099	0.763879598662207	zea_mays_l	root	DOK
bourceret_2019_00100	0.807228915662651	zea_mays_l	root	DOK
bourceret_2019_00101	0.765572672471534	zea_mays_l	root	DOK
bourceret_2019_00102	0.763246143527834	zea_mays_l	root	DOK
bourceret_2019_00103	0.773458445040214	zea_mays_l	root	DOK
bourceret_2019_00104	0.796916890080429	zea_mays_l	root	DOK
bourceret_2019_00105	0.773063973063973	zea_mays_l	root	DOK
bourceret_2019_00106	0.688679245283019	zea_mays_l	root	DOK
bourceret_2019_00107	0.761133603238866	zea_mays_l	root	DOK
bourceret_2019_00108	0.760752688172043	zea_mays_l	root	DOK
bourceret_2019_00109	0.682092555331992	zea_mays_l	rhizosphere	DOK
bourceret_2019_00110	0.642091152815013	zea_mays_l	rhizosphere	DOK
bourceret_2019_00111	0.637156270959088	zea_mays_l	rhizosphere	DOK
bourceret_2019_00112	0.693494299128102	zea_mays_l	rhizosphere	DOK
bourceret_2019_00113	0.638197713517149	zea_mays_l	rhizosphere	DOK
bourceret_2019_00114	0.660174613834788	zea_mays_l	rhizosphere	DOK
bourceret_2019_00115	0.678091397849462	zea_mays_l	rhizosphere	DOK
bourceret_2019_00116	0.677441077441078	zea_mays_l	rhizosphere	DOK
bourceret_2019_00117	0.660377358490566	zea_mays_l	rhizosphere	DOK
bourceret_2019_00118	0.651413189771198	zea_mays_l	rhizosphere	DOK
bourceret_2019_00119	0.629905277401895	zea_mays_l	rhizosphere	DOK
bourceret_2019_00120	0.669132481506389	zea_mays_l	rhizosphere	DOK
bourceret_2019_00121	0.792085848423877	zea_mays_l	root	DOK
bourceret_2019_00122	0.833333333333333	zea_mays_l	root	DOK
bourceret_2019_00123	0.800537273337811	zea_mays_l	root	DOK
bourceret_2019_00124	0.829088471849866	zea_mays_l	root	DOK
bourceret_2019_00125	0.839919624916276	zea_mays_l	root	DOK
bourceret_2019_00126	0.75	zea_mays_l	root	DOK
bourceret_2019_00127	0.836229946524064	zea_mays_l	root	DOK
bourceret_2019_00128	0.801342281879195	zea_mays_l	root	DOK
bourceret_2019_00129	0.77321668909825	zea_mays_l	root	DOK
bourceret_2019_00130	0.789835164835165	zea_mays_l	root	DOK
bourceret_2019_00132	0.860026917900404	zea_mays_l	root	DOK
bourceret_2019_00133	0.718603089321692	zea_mays_l	rhizosphere	DOK
bourceret_2019_00134	0.72013422818792	zea_mays_l	rhizosphere	DOK
bourceret_2019_00136	0.681665547347213	zea_mays_l	rhizosphere	DOK
bourceret_2019_00138	0.5625	zea_mays_l	rhizosphere	DOK
bourceret_2019_00139	0.714093959731544	zea_mays_l	rhizosphere	DOK
bourceret_2019_00140	0.707578806170356	zea_mays_l	rhizosphere	DOK
bourceret_2019_00141	0.652348993288591	zea_mays_l	rhizosphere	DOK
bourceret_2019_00142	0.71285140562249	zea_mays_l	rhizosphere	DOK
bourceret_2019_00144	0.723418573351279	zea_mays_l	rhizosphere	DOK
bourceret_2019_00145	0.777257525083612	zea_mays_l	root	DOK
bourceret_2019_00146	0.76514131897712	zea_mays_l	root	DOK
bourceret_2019_00147	0.784563758389262	zea_mays_l	root	DOK
bourceret_2019_00148	0.803487592219987	zea_mays_l	root	DOK
bourceret_2019_00149	0.792338709677419	zea_mays_l	root	DOK
bourceret_2019_00150	0.779490616621984	zea_mays_l	root	DOK
bourceret_2019_00151	0.738399462004035	zea_mays_l	root	DOK
bourceret_2019_00152	0.764745762711864	zea_mays_l	root	DOK
bourceret_2019_00153	0.783657066309444	zea_mays_l	root	DOK
bourceret_2019_00154	0.783783783783784	zea_mays_l	root	DOK
bourceret_2019_00155	0.774496644295302	zea_mays_l	root	DOK
bourceret_2019_00156	0.755868544600939	zea_mays_l	root	DOK
bourceret_2019_00157	0.686327077747989	zea_mays_l	rhizosphere	DOK
bourceret_2019_00158	0.676056338028169	zea_mays_l	rhizosphere	DOK
bourceret_2019_00159	0.733019502353732	zea_mays_l	rhizosphere	DOK
bourceret_2019_00160	0.698583951449764	zea_mays_l	rhizosphere	DOK
bourceret_2019_00161	0.720430107526882	zea_mays_l	rhizosphere	DOK
bourceret_2019_00162	0.684139784946237	zea_mays_l	rhizosphere	DOK
bourceret_2019_00163	0.619047619047619	zea_mays_l	rhizosphere	DOK
bourceret_2019_00164	0.659675236806495	zea_mays_l	rhizosphere	DOK
bourceret_2019_00165	0.650772330423103	zea_mays_l	rhizosphere	DOK
bourceret_2019_00166	0.65010073875084	zea_mays_l	rhizosphere	DOK
bourceret_2019_00167	0.614814814814815	zea_mays_l	rhizosphere	DOK
bourceret_2019_00168	0.614660390047075	zea_mays_l	rhizosphere	DOK
bourceret_2019_00169	0.773547094188377	zea_mays_l	root	DOK
bourceret_2019_00170	0.797451374916164	zea_mays_l	root	DOK
bourceret_2019_00171	0.79502688172043	zea_mays_l	root	DOK
bourceret_2019_00172	0.747149564050973	zea_mays_l	root	DOK
bourceret_2019_00173	0.772635814889336	zea_mays_l	root	DOK
bourceret_2019_00174	0.793544048419637	zea_mays_l	root	DOK
bourceret_2019_00175	0.763684913217624	zea_mays_l	root	DOK
bourceret_2019_00176	0.808182427900738	zea_mays_l	root	DOK
bourceret_2019_00177	0.654686398872445	zea_mays_l	root	DOK
bourceret_2019_00178	0.701461377870564	zea_mays_l	root	DOK
bourceret_2019_00179	0.753246753246753	zea_mays_l	root	DOK
bourceret_2019_00180	0.711318051575931	zea_mays_l	root	DOK
bourceret_2019_00181	0.61020552799433	zea_mays_l	rhizosphere	DOK
bourceret_2019_00182	0.57373595505618	zea_mays_l	rhizosphere	DOK
bourceret_2019_00183	0.583092485549133	zea_mays_l	rhizosphere	DOK
bourceret_2019_00184	0.563559322033898	zea_mays_l	rhizosphere	DOK
bourceret_2019_00185	0.531645569620253	zea_mays_l	rhizosphere	DOK
bourceret_2019_00186	0.607938718662953	zea_mays_l	rhizosphere	DOK
bourceret_2019_00187	0.61830985915493	zea_mays_l	rhizosphere	DOK
bourceret_2019_00188	0.629498941425547	zea_mays_l	rhizosphere	DOK
bourceret_2019_00189	0.532757379409647	zea_mays_l	rhizosphere	DOK
bourceret_2019_00190	0.524578651685393	zea_mays_l	rhizosphere	DOK
bourceret_2019_00191	0.55010511562719	zea_mays_l	rhizosphere	DOK
bourceret_2019_00192	0.571226080793763	zea_mays_l	rhizosphere	DOK
bourceret_2019_00193	0.6962911126662	zea_mays_l	root	DOK
bourceret_2019_00194	0.731115731115731	zea_mays_l	root	DOK
bourceret_2019_00195	0.759144237405107	zea_mays_l	root	DOK
bourceret_2019_00196	0.825342465753425	zea_mays_l	root	DOK
bourceret_2019_00197	0.655313351498638	zea_mays_l	root	DOK
bourceret_2019_00198	0.783448275862069	zea_mays_l	root	DOK
bourceret_2019_00199	0.798894263994471	zea_mays_l	root	DOK
bourceret_2019_00200	0.786501377410468	zea_mays_l	root	DOK
bourceret_2019_00201	0.724282715185444	zea_mays_l	root	DOK
bourceret_2019_00202	0.803389830508475	zea_mays_l	root	DOK
bourceret_2019_00203	0.810461956521739	zea_mays_l	root	DOK
bourceret_2019_00204	0.773817683344757	zea_mays_l	root	DOK
bourceret_2019_00205	0.572135785007072	zea_mays_l	rhizosphere	DOK
bourceret_2019_00206	0.581444759206799	zea_mays_l	rhizosphere	DOK
bourceret_2019_00207	0.573539760731879	zea_mays_l	rhizosphere	DOK
bourceret_2019_00208	0.594101123595506	zea_mays_l	rhizosphere	DOK
bourceret_2019_00209	0.584722222222222	zea_mays_l	rhizosphere	DOK
bourceret_2019_00210	0.602112676056338	zea_mays_l	rhizosphere	DOK
bourceret_2019_00211	0.610752688172043	zea_mays_l	rhizosphere	DOK
bourceret_2019_00212	0.558221594918843	zea_mays_l	rhizosphere	DOK
bourceret_2019_00213	0.63875088715401	zea_mays_l	rhizosphere	DOK
bourceret_2019_00214	0.618384401114206	zea_mays_l	rhizosphere	DOK
bourceret_2019_00215	0.588193956430077	zea_mays_l	rhizosphere	DOK
bourceret_2019_00216	0.651081646894627	zea_mays_l	rhizosphere	DOK
bourceret_2019_00217	0.773006134969325	zea_mays_l	root	DOK
bourceret_2019_00218	0.74551724137931	zea_mays_l	root	DOK
bourceret_2019_00219	0.770083102493075	zea_mays_l	root	DOK
bourceret_2019_00220	0.741913282863042	zea_mays_l	root	DOK
bourceret_2019_00221	0.749827705031013	zea_mays_l	root	DOK
bourceret_2019_00222	0.740109140518417	zea_mays_l	root	DOK
bourceret_2019_00223	0.796992481203008	zea_mays_l	root	DOK
bourceret_2019_00224	0.701923076923077	zea_mays_l	root	DOK
bourceret_2019_00225	0.761575673807878	zea_mays_l	root	DOK
bourceret_2019_00226	0.743289745354439	zea_mays_l	root	DOK
bourceret_2019_00227	0.748290013679891	zea_mays_l	root	DOK
bourceret_2019_00228	0.697467488021903	zea_mays_l	root	DOK
bourceret_2019_00229	0.594670406732118	zea_mays_l	rhizosphere	DOK
bourceret_2019_00230	0.598601398601399	zea_mays_l	rhizosphere	DOK
bourceret_2019_00231	0.563031161473088	zea_mays_l	rhizosphere	DOK
bourceret_2019_00232	0.547398431931575	zea_mays_l	rhizosphere	DOK
bourceret_2019_00234	0.580394922425952	zea_mays_l	rhizosphere	DOK
bourceret_2019_00235	0.551557093425606	zea_mays_l	rhizosphere	DOK
bourceret_2019_00236	0.582340574632095	zea_mays_l	rhizosphere	DOK
bourceret_2019_00237	0.565248226950355	zea_mays_l	rhizosphere	DOK
bourceret_2019_00238	0.587402689313517	zea_mays_l	rhizosphere	DOK
bourceret_2019_00239	0.570106761565836	zea_mays_l	rhizosphere	DOK
bourceret_2019_00240	0.598735066760365	zea_mays_l	rhizosphere	DOK
bourceret_2019_00241	0.514893617021277	zea_mays_l	soil	DOK
bourceret_2019_00242	0.518005540166205	zea_mays_l	soil	DOK
bourceret_2019_00243	0.504243281471004	zea_mays_l	soil	DOK
bourceret_2019_00244	0.452669039145908	zea_mays_l	soil	DOK
bourceret_2019_00245	0.453905700211119	zea_mays_l	soil	DOK
bourceret_2019_00246	0.463029432878679	zea_mays_l	soil	DOK
bourceret_2019_00247	0.525245441795231	zea_mays_l	soil	DOK
bourceret_2019_00248	0.506685432793807	zea_mays_l	soil	DOK
bourceret_2019_00249	0.502816901408451	zea_mays_l	soil	DOK
bourceret_2019_00250	0.488603988603989	zea_mays_l	soil	DOK
bourceret_2019_00251	0.476156069364162	zea_mays_l	soil	DOK
bourceret_2019_00252	0.439007092198582	zea_mays_l	soil	DOK
bourceret_2019_00253	0.479120879120879	zea_mays_l	soil	DOK
bourceret_2019_00254	0.464438122332859	zea_mays_l	soil	DOK
bourceret_2019_00255	0.474405191059841	zea_mays_l	soil	DOK
bourceret_2019_00256	0.518207282913165	zea_mays_l	soil	DOK
bourceret_2019_00257	0.498563218390805	zea_mays_l	soil	DOK
bourceret_2019_00258	0.489971346704871	zea_mays_l	soil	DOK
bourceret_2019_00259	0.48761500353857	zea_mays_l	soil	DEMO
bourceret_2019_00260	0.473947180585296	zea_mays_l	soil	DEMO
bourceret_2019_00261	0.465917076598735	zea_mays_l	soil	DEMO
bourceret_2019_00262	0.518518518518518	zea_mays_l	soil	DEMO
bourceret_2019_00263	0.527387640449438	zea_mays_l	soil	DEMO
bourceret_2019_00264	0.52044352044352	zea_mays_l	soil	DEMO
bourceret_2019_00265	0.722818791946309	zea_mays_l	root	DEMO
bourceret_2019_00266	0.734638757596219	zea_mays_l	root	DEMO
bourceret_2019_00267	0.725795531482735	zea_mays_l	root	DEMO
bourceret_2019_00268	0.714477211796247	zea_mays_l	root	DEMO
bourceret_2019_00269	0.688679245283019	zea_mays_l	root	DEMO
bourceret_2019_00270	0.701837985023826	zea_mays_l	root	DEMO
bourceret_2019_00271	0.687671232876712	zea_mays_l	root	DEMO
bourceret_2019_00272	0.677897574123989	zea_mays_l	root	DEMO
bourceret_2019_00273	0.681571815718157	zea_mays_l	root	DEMO
bourceret_2019_00274	0.703755215577191	zea_mays_l	root	DEMO
bourceret_2019_00275	0.664364640883978	zea_mays_l	root	DEMO
bourceret_2019_00276	0.692468619246862	zea_mays_l	root	DEMO
bourceret_2019_00277	0.56134338588074	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00278	0.593579234972678	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00279	0.602054794520548	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00280	0.592617908407382	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00281	0.556693989071038	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00282	0.567438692098093	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00283	0.529172320217096	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00284	0.53021978021978	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00285	0.525342465753425	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00286	0.573087431693989	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00287	0.569482288828338	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00288	0.59532002752925	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00289	0.660970608339029	zea_mays_l	root	DEMO
bourceret_2019_00290	0.67027027027027	zea_mays_l	root	DEMO
bourceret_2019_00291	0.623394185260311	zea_mays_l	root	DEMO
bourceret_2019_00292	0.764864864864865	zea_mays_l	root	DEMO
bourceret_2019_00293	0.768243243243243	zea_mays_l	root	DEMO
bourceret_2019_00294	0.732479784366577	zea_mays_l	root	DEMO
bourceret_2019_00295	0.699798522498321	zea_mays_l	root	DEMO
bourceret_2019_00296	0.720430107526882	zea_mays_l	root	DEMO
bourceret_2019_00297	0.728687415426252	zea_mays_l	root	DEMO
bourceret_2019_00298	0.617092866756393	zea_mays_l	root	DEMO
bourceret_2019_00299	0.619207521826729	zea_mays_l	root	DEMO
bourceret_2019_00300	0.680621201890614	zea_mays_l	root	DEMO
bourceret_2019_00301	0.568306010928962	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00302	0.625340599455041	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00303	0.569775357385977	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00304	0.624147339699864	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00305	0.61038961038961	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00306	0.594962559564329	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00307	0.62862930452397	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00308	0.632902787219578	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00309	0.654632152588556	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00310	0.652084757347915	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00311	0.631220177232447	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00312	0.624659400544959	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00313	0.799324324324324	zea_mays_l	root	DEMO
bourceret_2019_00314	0.728312037659718	zea_mays_l	root	DEMO
bourceret_2019_00315	0.713706954760297	zea_mays_l	root	DEMO
bourceret_2019_00316	0.700940860215054	zea_mays_l	root	DEMO
bourceret_2019_00317	0.787348586810229	zea_mays_l	root	DEMO
bourceret_2019_00318	0.776731674512441	zea_mays_l	root	DEMO
bourceret_2019_00319	0.816107382550336	zea_mays_l	root	DOK
bourceret_2019_00320	0.813002680965147	zea_mays_l	root	DOK
bourceret_2019_00321	0.836032388663968	zea_mays_l	root	DOK
bourceret_2019_00322	0.815488215488215	zea_mays_l	root	DOK
bourceret_2019_00323	0.827376938637896	zea_mays_l	root	DOK
bourceret_2019_00324	0.796234028244788	zea_mays_l	root	DOK
bourceret_2019_00325	0.713605442176871	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00326	0.655149051490515	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00327	0.643975493533016	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00328	0.620923913043478	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00329	0.713898305084746	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00330	0.68178740690589	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00331	0.664646464646465	zea_mays_l	rhizosphere	DOK
bourceret_2019_00332	0.706558485463151	zea_mays_l	rhizosphere	DOK
bourceret_2019_00333	0.718813216453136	zea_mays_l	rhizosphere	DOK
bourceret_2019_00334	0.665314401622718	zea_mays_l	rhizosphere	DOK
bourceret_2019_00335	0.668481960517359	zea_mays_l	rhizosphere	DOK
bourceret_2019_00336	0.691216216216216	zea_mays_l	rhizosphere	DOK
bourceret_2019_00337	0.845637583892617	zea_mays_l	root	DOK
bourceret_2019_00338	0.844399731723675	zea_mays_l	root	DOK
bourceret_2019_00339	0.821788836583726	zea_mays_l	root	DOK
bourceret_2019_00340	0.822102425876011	zea_mays_l	root	DOK
bourceret_2019_00341	0.862600536193029	zea_mays_l	root	DOK
bourceret_2019_00342	0.844908968307485	zea_mays_l	root	DOK
bourceret_2019_00343	0.793172690763052	zea_mays_l	root	DOK
bourceret_2019_00344	0.850335570469799	zea_mays_l	root	DOK
bourceret_2019_00345	0.809778968519759	zea_mays_l	root	DOK
bourceret_2019_00346	0.782404298186702	zea_mays_l	root	DOK
bourceret_2019_00347	0.843058350100604	zea_mays_l	root	DOK
bourceret_2019_00348	0.814591700133869	zea_mays_l	root	DOK
bourceret_2019_00349	0.719512195121951	zea_mays_l	rhizosphere	DOK
bourceret_2019_00350	0.707940780619112	zea_mays_l	rhizosphere	DOK
bourceret_2019_00351	0.707940780619112	zea_mays_l	rhizosphere	DOK
bourceret_2019_00352	0.690847457627119	zea_mays_l	rhizosphere	DOK
bourceret_2019_00353	0.675184936112979	zea_mays_l	rhizosphere	DOK
bourceret_2019_00354	0.649829351535836	zea_mays_l	rhizosphere	DOK
bourceret_2019_00355	0.637102234258632	zea_mays_l	rhizosphere	DOK
bourceret_2019_00356	0.64622641509434	zea_mays_l	rhizosphere	DOK
bourceret_2019_00357	0.658998646820027	zea_mays_l	rhizosphere	DOK
bourceret_2019_00358	0.668941979522184	zea_mays_l	rhizosphere	DOK
bourceret_2019_00359	0.669382213170401	zea_mays_l	rhizosphere	DOK
bourceret_2019_00360	0.624659400544959	zea_mays_l	rhizosphere	DOK
bourceret_2019_00361	0.767206477732793	zea_mays_l	root	DOK
bourceret_2019_00362	0.781842818428184	zea_mays_l	root	DOK
bourceret_2019_00363	0.766531713900135	zea_mays_l	root	DOK
bourceret_2019_00364	0.81199460916442	zea_mays_l	root	DOK
bourceret_2019_00365	0.793265993265993	zea_mays_l	root	DOK
bourceret_2019_00366	0.799596503026227	zea_mays_l	root	DOK
bourceret_2019_00367	0.780719619823489	zea_mays_l	root	DOK
bourceret_2019_00368	0.779203241053342	zea_mays_l	root	DOK
bourceret_2019_00369	0.756574511126096	zea_mays_l	root	DOK
bourceret_2019_00370	0.738127544097693	zea_mays_l	root	DOK
bourceret_2019_00371	0.741344195519348	zea_mays_l	root	DOK
bourceret_2019_00372	0.757229320780094	zea_mays_l	root	DOK
bourceret_2019_00373	0.599864130434783	zea_mays_l	rhizosphere	DOK
bourceret_2019_00374	0.600404312668464	zea_mays_l	rhizosphere	DOK
bourceret_2019_00375	0.62108843537415	zea_mays_l	rhizosphere	DOK
bourceret_2019_00376	0.625845737483085	zea_mays_l	rhizosphere	DOK
bourceret_2019_00377	0.63692098092643	zea_mays_l	rhizosphere	DOK
bourceret_2019_00378	0.612313937753721	zea_mays_l	rhizosphere	DOK
bourceret_2019_00379	0.611111111111111	zea_mays_l	rhizosphere	DOK
bourceret_2019_00380	0.576446280991736	zea_mays_l	rhizosphere	DOK
bourceret_2019_00381	0.550881953867028	zea_mays_l	rhizosphere	DOK
bourceret_2019_00382	0.595759233926129	zea_mays_l	rhizosphere	DOK
bourceret_2019_00383	0.595367847411444	zea_mays_l	rhizosphere	DOK
bourceret_2019_00384	0.615332428765265	zea_mays_l	rhizosphere	DOK
bourceret_2019_00385	0.804026845637584	zea_mays_l	root	DOK
bourceret_2019_00386	0.81769436997319	zea_mays_l	root	DOK
bourceret_2019_00387	0.760458839406208	zea_mays_l	root	DOK
bourceret_2019_00388	0.773865944482058	zea_mays_l	root	DOK
bourceret_2019_00389	0.786244099797707	zea_mays_l	root	DOK
bourceret_2019_00390	0.804040404040404	zea_mays_l	root	DOK
bourceret_2019_00391	0.801480484522207	zea_mays_l	root	DOK
bourceret_2019_00392	0.829514824797844	zea_mays_l	root	DOK
bourceret_2019_00393	0.776803776129467	zea_mays_l	root	DOK
bourceret_2019_00394	0.735570469798658	zea_mays_l	root	DOK
bourceret_2019_00395	0.852822580645161	zea_mays_l	root	DOK
bourceret_2019_00396	0.802020202020202	zea_mays_l	root	DOK
bourceret_2019_00397	0.703452945159106	zea_mays_l	rhizosphere	DOK
bourceret_2019_00398	0.688135593220339	zea_mays_l	rhizosphere	DOK
bourceret_2019_00399	0.673193787981094	zea_mays_l	rhizosphere	DOK
bourceret_2019_00400	0.617367706919946	zea_mays_l	rhizosphere	DOK
bourceret_2019_00401	0.644263408010862	zea_mays_l	rhizosphere	DOK
bourceret_2019_00402	0.621786197564276	zea_mays_l	rhizosphere	DOK
bourceret_2019_00403	0.654520917678812	zea_mays_l	rhizosphere	DOK
bourceret_2019_00404	0.648247978436658	zea_mays_l	rhizosphere	DOK
bourceret_2019_00405	0.608198924731183	zea_mays_l	rhizosphere	DOK
bourceret_2019_00406	0.647297297297297	zea_mays_l	rhizosphere	DOK
bourceret_2019_00407	0.658783783783784	zea_mays_l	rhizosphere	DOK
bourceret_2019_00408	0.603799185888738	zea_mays_l	rhizosphere	DOK
bourceret_2019_00409	0.793898305084746	zea_mays_l	root	DOK
bourceret_2019_00410	0.732288828337875	zea_mays_l	root	DOK
bourceret_2019_00411	0.790289952798382	zea_mays_l	root	DOK
bourceret_2019_00412	0.802027027027027	zea_mays_l	root	DOK
bourceret_2019_00413	0.803511141120864	zea_mays_l	root	DOK
bourceret_2019_00414	0.731525423728814	zea_mays_l	root	DOK
bourceret_2019_00415	0.769851951547779	zea_mays_l	root	DOK
bourceret_2019_00416	0.786774628879892	zea_mays_l	root	DOK
bourceret_2019_00417	0.749320652173913	zea_mays_l	root	DOK
bourceret_2019_00418	0.745614035087719	zea_mays_l	root	DOK
bourceret_2019_00419	0.758434547908232	zea_mays_l	root	DOK
bourceret_2019_00420	0.717741935483871	zea_mays_l	root	DOK
bourceret_2019_00421	0.643918918918919	zea_mays_l	rhizosphere	DOK
bourceret_2019_00422	0.646132785763176	zea_mays_l	rhizosphere	DOK
bourceret_2019_00423	0.672297297297297	zea_mays_l	rhizosphere	DOK
bourceret_2019_00424	0.6875	zea_mays_l	rhizosphere	DOK
bourceret_2019_00425	0.683818551117129	zea_mays_l	rhizosphere	DOK
bourceret_2019_00426	0.670731707317073	zea_mays_l	rhizosphere	DOK
bourceret_2019_00427	0.62052667116813	zea_mays_l	rhizosphere	DOK
bourceret_2019_00428	0.596218771100608	zea_mays_l	rhizosphere	DOK
bourceret_2019_00429	0.601085481682497	zea_mays_l	rhizosphere	DOK
bourceret_2019_00430	0.608665749656121	zea_mays_l	rhizosphere	DOK
bourceret_2019_00431	0.590723055934516	zea_mays_l	rhizosphere	DOK
bourceret_2019_00432	0.60925799863853	zea_mays_l	rhizosphere	DOK
bourceret_2019_00433	0.785762711864407	zea_mays_l	root	DOK
bourceret_2019_00434	0.724764468371467	zea_mays_l	root	DOK
bourceret_2019_00435	0.752861952861953	zea_mays_l	root	DOK
bourceret_2019_00436	0.754704301075269	zea_mays_l	root	DOK
bourceret_2019_00437	0.785714285714286	zea_mays_l	root	DOK
bourceret_2019_00438	0.801480484522207	zea_mays_l	root	DOK
bourceret_2019_00439	0.759485094850949	zea_mays_l	root	DOK
bourceret_2019_00440	0.741065407956844	zea_mays_l	root	DOK
bourceret_2019_00441	0.735670937289278	zea_mays_l	root	DOK
bourceret_2019_00442	0.702849389416554	zea_mays_l	root	DOK
bourceret_2019_00443	0.740841248303935	zea_mays_l	root	DOK
bourceret_2019_00444	0.717583163611677	zea_mays_l	root	DOK
bourceret_2019_00445	0.564921821889871	zea_mays_l	rhizosphere	DOK
bourceret_2019_00446	0.564658090724441	zea_mays_l	rhizosphere	DOK
bourceret_2019_00447	0.589587559161596	zea_mays_l	rhizosphere	DOK
bourceret_2019_00448	0.605874316939891	zea_mays_l	rhizosphere	DOK
bourceret_2019_00449	0.604651162790698	zea_mays_l	rhizosphere	DOK
bourceret_2019_00450	0.615593220338983	zea_mays_l	rhizosphere	DOK
bourceret_2019_00451	0.59527027027027	zea_mays_l	rhizosphere	DOK
bourceret_2019_00452	0.572309801233722	zea_mays_l	rhizosphere	DOK
bourceret_2019_00453	0.600682593856655	zea_mays_l	rhizosphere	DOK
bourceret_2019_00454	0.538147138964578	zea_mays_l	rhizosphere	DOK
bourceret_2019_00455	0.590815627141878	zea_mays_l	rhizosphere	DOK
bourceret_2019_00456	0.570460704607046	zea_mays_l	rhizosphere	DOK
bourceret_2019_00457	0.75118004045853	zea_mays_l	root	DOK
bourceret_2019_00458	0.731211916046039	zea_mays_l	root	DOK
bourceret_2019_00459	0.67574931880109	zea_mays_l	root	DOK
bourceret_2019_00460	0.743935309973046	zea_mays_l	root	DOK
bourceret_2019_00461	0.738368172623061	zea_mays_l	root	DOK
bourceret_2019_00462	0.704054054054054	zea_mays_l	root	DOK
bourceret_2019_00463	0.8	zea_mays_l	root	DOK
bourceret_2019_00464	0.779946164199192	zea_mays_l	root	DOK
bourceret_2019_00465	0.795531482735274	zea_mays_l	root	DOK
bourceret_2019_00466	0.777852348993289	zea_mays_l	root	DOK
bourceret_2019_00467	0.814814814814815	zea_mays_l	root	DOK
bourceret_2019_00468	0.832771409305462	zea_mays_l	root	DOK
bourceret_2019_00469	0.549286199864038	zea_mays_l	rhizosphere	DOK
bourceret_2019_00470	0.583783783783784	zea_mays_l	rhizosphere	DOK
bourceret_2019_00471	0.577913279132791	zea_mays_l	rhizosphere	DOK
bourceret_2019_00472	0.600954979536153	zea_mays_l	rhizosphere	DOK
bourceret_2019_00473	0.621584699453552	zea_mays_l	rhizosphere	DOK
bourceret_2019_00474	0.568600682593857	zea_mays_l	rhizosphere	DOK
bourceret_2019_00475	0.591310251188052	zea_mays_l	rhizosphere	DOK
bourceret_2019_00476	0.625170068027211	zea_mays_l	rhizosphere	DOK
bourceret_2019_00477	0.591280653950954	zea_mays_l	rhizosphere	DOK
bourceret_2019_00478	0.619112627986348	zea_mays_l	rhizosphere	DOK
bourceret_2019_00479	0.619958988380041	zea_mays_l	rhizosphere	DOK
bourceret_2019_00480	0.681110358835477	zea_mays_l	rhizosphere	DOK
bourceret_2019_00481	0.753554502369668	zea_mays_l	root	DOK
bourceret_2019_00482	0.772849462365591	zea_mays_l	root	DOK
bourceret_2019_00483	0.757966101694915	zea_mays_l	root	DOK
bourceret_2019_00484	0.769126607989167	zea_mays_l	root	DOK
bourceret_2019_00485	0.764983164983165	zea_mays_l	root	DOK
bourceret_2019_00486	0.750850918992512	zea_mays_l	root	DOK
bourceret_2019_00487	0.795131845841785	zea_mays_l	root	DOK
bourceret_2019_00488	0.835921674544227	zea_mays_l	root	DOK
bourceret_2019_00489	0.78989898989899	zea_mays_l	root	DOK
